"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"549110","{""Q0"":""ms1000369""}","549142","HierDydsw9haoo","ohtshgizpu","ms1000369","","","","","","","","","","","","",""
"2031","","551189","HierDydsw9haoo","ohtshgizpu","ms1000369","","","","","","","","","","","","",""
"","","553478","HierDydsw9haoo","ohtshgizpu","ms1000369","fullscreen","","","","","","","","","","","",""
"7703","{""Vision"":""No"",""Handedness"":""Right"",""Gender"":""female""}","561196","HierDydsw9haoo","ohtshgizpu","ms1000369","","[0,1,2]","","","","","","","","","","",""
"2818","{""Q0"":""22""}","564032","HierDydsw9haoo","ohtshgizpu","ms1000369","","","","","","","","","","","","",""
"107120","","671167","HierDydsw9haoo","ohtshgizpu","ms1000369","","","","","","","","","","","","",""
"693","","671873","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","76","img/motor_8.png","76","motor","8","1","1","0","0","",""
"null","","671982","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"483","","672478","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","72","img/motor_5.png","72","motor","5","2","1","0","0","",""
"null","","672594","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"430","","673039","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","70","img/motor_4.png","70","motor","4","3","1","0","0","",""
"null","","673149","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"435","","673592","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","65","img/motor_1.png","65","motor","1","4","1","0","0","",""
"null","","673700","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"452","","674160","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","65","img/motor_1.png","65","motor","1","5","1","0","0","",""
"null","","674274","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"374","","674657","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","76","img/motor_8.png","76","motor","8","6","1","0","0","",""
"null","","674771","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"781","","675560","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","68","img/motor_3.png","68","motor","3","7","1","0","0","",""
"null","","675667","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"540","","676216","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","72","img/motor_5.png","72","motor","5","8","1","0","0","",""
"null","","676324","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"444","","676776","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","74","img/motor_6.png","74","motor","6","9","1","0","0","",""
"null","","676891","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"525","","677431","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","83","img/motor_2.png","83","motor","2","10","1","0","0","",""
"null","","677541","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"443","","677992","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","76","img/motor_8.png","76","motor","8","11","1","0","0","",""
"null","","678107","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"453","","678574","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","65","img/motor_1.png","65","motor","1","12","1","0","0","",""
"null","","678683","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"534","","679224","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","83","img/motor_2.png","83","motor","2","13","1","0","0","",""
"null","","679332","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"460","","679800","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","83","img/motor_2.png","83","motor","2","14","1","0","0","",""
"null","","679915","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"508","","680432","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","68","img/motor_3.png","68","motor","3","15","1","0","0","",""
"null","","680547","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"445","","681001","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","76","img/motor_8.png","76","motor","8","16","1","0","0","",""
"null","","681114","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"492","","681616","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","72","img/motor_5.png","72","motor","5","17","1","0","0","",""
"null","","681731","HierDydsw9haoo","ohtshgizpu","ms1000369","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"542","","682279","HierDydsw9haoo","ohtshgizpu","ms1000369","motor","","70","img/motor_4.png","70","motor","4","18","1","0","0","",""
