"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"8316","{""Q0"":""ms1000279""}","8344","HierDykxzvuv0r","c00flrwv4e","ms1000279","","","","","","","","","","","","",""
"3514","","11866","HierDykxzvuv0r","c00flrwv4e","ms1000279","","","","","","","","","","","","",""
"","","14271","HierDykxzvuv0r","c00flrwv4e","ms1000279","fullscreen","","","","","","","","","","","",""
"13639","{""Vision"":""Yes"",""Handedness"":""Left"",""Gender"":""female""}","27925","HierDykxzvuv0r","c00flrwv4e","ms1000279","","[0,1,2]","","","","","","","","","","",""
"4996","{""Q0"":""19""}","32938","HierDykxzvuv0r","c00flrwv4e","ms1000279","","","","","","","","","","","","",""
"119971","","152920","HierDykxzvuv0r","c00flrwv4e","ms1000279","","","","","","","","","","","","",""
"661","","153589","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","70","img/motor_4.png","70","motor","4","1","1","0","0","",""
"null","","153705","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"492","","154205","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","74","img/motor_5.png","72","motor","5","2","0","1","0","",""
"2655","","156870","HierDykxzvuv0r","c00flrwv4e","ms1000279","motorRepeat","","74","img/motor_5.png","72","motor","5","2","0","1","0","",""
"2880","","159757","HierDykxzvuv0r","c00flrwv4e","ms1000279","motorRepeat","","72","img/motor_5.png","72","motor","5","2","1","0","0","",""
"null","","159872","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"965","","160845","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","83","img/motor_2.png","83","motor","2","3","1","0","0","",""
"null","","160954","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"604","","161565","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","75","img/motor_7.png","75","motor","7","4","1","0","0","",""
"null","","161673","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"523","","162205","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","72","img/motor_5.png","72","motor","5","5","1","0","0","",""
"null","","162319","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"461","","162788","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","83","img/motor_1.png","65","motor","1","6","0","1","0","",""
"320","","163117","HierDykxzvuv0r","c00flrwv4e","ms1000279","motorRepeat","","65","img/motor_1.png","65","motor","1","6","1","0","0","",""
"null","","163231","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"806","","164046","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","68","img/motor_3.png","68","motor","3","7","1","0","0","",""
"null","","164154","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"539","","164702","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","74","img/motor_6.png","74","motor","6","8","1","0","0","",""
"null","","164809","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"403","","165221","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","72","img/motor_5.png","72","motor","5","9","1","0","0","",""
"null","","165335","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"558","","165901","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","83","img/motor_2.png","83","motor","2","10","1","0","0","",""
"null","","166016","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"486","","166509","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","68","img/motor_3.png","68","motor","3","11","1","0","0","",""
"null","","166617","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"452","","167077","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","76","img/motor_8.png","76","motor","8","12","1","0","0","",""
"null","","167191","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"670","","167875","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","74","img/motor_6.png","74","motor","6","13","1","0","0","",""
"null","","167984","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"494","","168485","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","83","img/motor_2.png","83","motor","2","14","1","0","0","",""
"null","","168593","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"604","","169205","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","74","img/motor_6.png","74","motor","6","15","1","0","0","",""
"null","","169319","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"509","","169843","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","70","img/motor_4.png","70","motor","4","16","1","0","0","",""
"null","","169958","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"495","","170467","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","74","img/motor_6.png","74","motor","6","17","1","0","0","",""
"null","","170576","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"470","","171060","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","75","img/motor_7.png","75","motor","7","18","1","0","0","",""
"null","","171174","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"413","","171597","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","74","img/motor_6.png","74","motor","6","19","1","0","0","",""
"null","","171706","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"770","","172485","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","68","img/motor_3.png","68","motor","3","20","1","0","0","",""
"null","","172593","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"364","","172971","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","72","img/motor_5.png","72","motor","5","21","1","0","0","",""
"null","","173080","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"613","","173701","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","68","img/motor_3.png","68","motor","3","22","1","0","0","",""
"null","","173809","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"428","","174245","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","65","img/motor_1.png","65","motor","1","23","1","0","0","",""
"null","","174360","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"606","","174980","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","65","img/motor_1.png","65","motor","1","24","1","0","0","",""
"null","","175088","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"588","","175686","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","68","img/motor_3.png","68","motor","3","25","1","0","0","",""
"null","","175800","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"454","","176261","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","72","img/motor_5.png","72","motor","5","26","1","0","0","",""
"null","","176368","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"325","","176701","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","74","img/motor_6.png","74","motor","6","27","1","0","0","",""
"null","","176809","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"308","","177126","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","74","img/motor_6.png","74","motor","6","28","1","0","0","",""
"null","","177234","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"539","","177781","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","83","img/motor_2.png","83","motor","2","29","1","0","0","",""
"null","","177896","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"381","","178285","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","68","img/motor_3.png","68","motor","3","30","1","0","0","",""
"null","","178394","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"404","","178805","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","83","img/motor_2.png","83","motor","2","31","1","0","0","",""
"null","","178914","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"461","","179381","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","76","img/motor_8.png","76","motor","8","32","1","0","0","",""
"null","","179489","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"533","","180029","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","83","img/motor_2.png","83","motor","2","33","1","0","0","",""
"null","","180137","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"557","","180701","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","75","img/motor_7.png","75","motor","7","34","1","0","0","",""
"null","","180815","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"413","","181237","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","74","img/motor_5.png","72","motor","5","35","0","1","0","",""
"344","","181589","HierDykxzvuv0r","c00flrwv4e","ms1000279","motorRepeat","","72","img/motor_5.png","72","motor","5","35","1","0","0","",""
"null","","181697","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"532","","182237","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","65","img/motor_1.png","65","motor","1","36","1","0","0","",""
"null","","182352","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"565","","182932","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","83","img/motor_2.png","83","motor","2","37","1","0","0","",""
"null","","183047","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"430","","183485","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","76","img/motor_8.png","76","motor","8","38","1","0","0","",""
"null","","183599","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"558","","184165","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","83","img/motor_2.png","83","motor","2","39","1","0","0","",""
"null","","184273","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"555","","184837","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","70","img/motor_4.png","70","motor","4","40","1","0","0","",""
"null","","184945","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"500","","185454","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","68","img/motor_3.png","68","motor","3","41","1","0","0","",""
"null","","185568","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"725","","186301","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","74","img/motor_6.png","74","motor","6","42","1","0","0","",""
"null","","186416","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"509","","186934","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","65","img/motor_1.png","65","motor","1","43","1","0","0","",""
"null","","187048","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"388","","187446","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","74","img/motor_6.png","74","motor","6","44","1","0","0","",""
"null","","187560","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"406","","187980","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","76","img/motor_8.png","76","motor","8","45","1","0","0","",""
"null","","188089","HierDykxzvuv0r","c00flrwv4e","ms1000279","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"580","","188678","HierDykxzvuv0r","c00flrwv4e","ms1000279","motor","","68","img/motor_3.png","68","motor","3","46","1","0","0","",""
