"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"10328","{""Q0"":""ms1000377""}","10366","HierDyck333u61","2050mf6t3h","ms1000377","","","","","","","","","","","","",""
"800","","11173","HierDyck333u61","2050mf6t3h","ms1000377","","","","","","","","","","","","",""
"","","12975","HierDyck333u61","2050mf6t3h","ms1000377","fullscreen","","","","","","","","","","","",""
"12792","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""female""}","25781","HierDyck333u61","2050mf6t3h","ms1000377","","[0,1,2]","","","","","","","","","","",""
"3445","{""Q0"":""20""}","29242","HierDyck333u61","2050mf6t3h","ms1000377","","","","","","","","","","","","",""
"143172","","172427","HierDyck333u61","2050mf6t3h","ms1000377","","","","","","","","","","","","",""
"1323","","173759","HierDyck333u61","2050mf6t3h","ms1000377","motor","","83","img/motor_2.png","83","motor","2","1","1","0","0","",""
"null","","173875","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"1771","","175661","HierDyck333u61","2050mf6t3h","ms1000377","motor","","74","img/motor_6.png","74","motor","6","2","1","0","0","",""
"null","","175770","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"876","","176661","HierDyck333u61","2050mf6t3h","ms1000377","motor","","70","img/motor_4.png","70","motor","4","3","1","0","0","",""
"null","","176771","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"605","","177389","HierDyck333u61","2050mf6t3h","ms1000377","motor","","70","img/motor_4.png","70","motor","4","4","1","0","0","",""
"null","","177498","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"613","","178118","HierDyck333u61","2050mf6t3h","ms1000377","motor","","72","img/motor_5.png","72","motor","5","5","1","0","0","",""
"null","","178226","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"956","","179190","HierDyck333u61","2050mf6t3h","ms1000377","motor","","83","img/motor_2.png","83","motor","2","6","1","0","0","",""
"null","","179298","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"653","","179959","HierDyck333u61","2050mf6t3h","ms1000377","motor","","65","img/motor_1.png","65","motor","1","7","1","0","0","",""
"null","","180067","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"1012","","181087","HierDyck333u61","2050mf6t3h","ms1000377","motor","","70","img/motor_3.png","68","motor","3","8","0","1","0","",""
"424","","181519","HierDyck333u61","2050mf6t3h","ms1000377","motorRepeat","","68","img/motor_3.png","68","motor","3","8","1","0","0","",""
"null","","181633","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"517","","182165","HierDyck333u61","2050mf6t3h","ms1000377","motor","","70","img/motor_4.png","70","motor","4","9","1","0","0","",""
"null","","182280","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"517","","182806","HierDyck333u61","2050mf6t3h","ms1000377","motor","","65","img/motor_1.png","65","motor","1","10","1","0","0","",""
"null","","182920","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"1981","","184911","HierDyck333u61","2050mf6t3h","ms1000377","motor","","68","img/motor_3.png","68","motor","3","11","1","0","0","",""
"null","","185019","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"756","","185782","HierDyck333u61","2050mf6t3h","ms1000377","motor","","74","img/motor_6.png","74","motor","6","12","1","0","0","",""
"null","","185896","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"2262","","188167","HierDyck333u61","2050mf6t3h","ms1000377","motor","","68","img/motor_3.png","68","motor","3","13","1","0","0","",""
"null","","188275","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"908","","189197","HierDyck333u61","2050mf6t3h","ms1000377","motor","","76","img/motor_8.png","76","motor","8","14","1","0","0","",""
"null","","189306","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"844","","190165","HierDyck333u61","2050mf6t3h","ms1000377","motor","","83","img/motor_2.png","83","motor","2","15","1","0","0","",""
"null","","190279","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"534","","190828","HierDyck333u61","2050mf6t3h","ms1000377","motor","","76","img/motor_8.png","76","motor","8","16","1","0","0","",""
"null","","190937","HierDyck333u61","2050mf6t3h","ms1000377","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"613","","191559","HierDyck333u61","2050mf6t3h","ms1000377","motor","","72","img/motor_5.png","72","motor","5","17","1","0","0","",""
