"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"6502.100000023842","6505","HierDyhxcxrof5","sub17","05","03","","","","","","","","","",""
"","10370","HierDyhxcxrof5","sub17","05","03","fullscreen","","","","","","","","",""
"3062.5","13433","HierDyhxcxrof5","sub17","05","03","","prac","","","","","","","",""
"828.6999999880791","14263","HierDyhxcxrof5","sub17","05","03","","","65","","","","","","",""
"1051.5999999642372","15315","HierDyhxcxrof5","sub17","05","03","","prac","","","","","","","",""
"966.3999999761581","16283","HierDyhxcxrof5","sub17","05","03","rl","test","83","img/p_c_diag.png","2","83","pattern,shape,color","1","1",""
"null","17289","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","1","",""
"910.5","18201","HierDyhxcxrof5","sub17","05","03","rl","test","75","img/b_d_dots.png","7","75","pattern,shape,color","2","1",""
"null","19210","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","2","",""
"1182.8999999761581","20394","HierDyhxcxrof5","sub17","05","03","rl","test","74","img/p_c_dots.png","6","74","pattern,shape,color","3","1",""
"null","21401","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","3","",""
"706.1999999880791","22108","HierDyhxcxrof5","sub17","05","03","rl","test","68","img/b_d_diag.png","3","68","pattern,shape,color","4","1",""
"null","23117","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","4","",""
"981.1000000238419","24099","HierDyhxcxrof5","sub17","05","03","rl","test","65","img/b_c_diag.png","1","65","pattern,shape,color","5","1",""
"null","25107","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","5","",""
"712.3000000119209","25820","HierDyhxcxrof5","sub17","05","03","rl","test","70","img/p_d_diag.png","4","70","pattern,shape,color","6","1",""
"null","26824","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","6","",""
"1068.5","27893","HierDyhxcxrof5","sub17","05","03","rl","test","74","img/p_c_dots.png","6","74","pattern,shape,color","7","1",""
"null","28898","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","7","",""
"777.1000000238419","29676","HierDyhxcxrof5","sub17","05","03","rl","test","76","img/p_d_dots.png","8","76","pattern,shape,color","8","1",""
"null","30681","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","8","",""
"794.4000000357628","31476","HierDyhxcxrof5","sub17","05","03","rl","test","72","img/b_c_dots.png","5","72","pattern,shape,color","9","1",""
"null","32480","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","9","",""
"1179.300000011921","33660","HierDyhxcxrof5","sub17","05","03","rl","test","68","img/b_d_diag.png","3","68","pattern,shape,color","10","1",""
"null","34666","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","10","",""
"1486.1000000238419","36152","HierDyhxcxrof5","sub17","05","03","rl","test","72","img/b_c_dots.png","5","72","pattern,shape,color","11","1",""
"null","37164","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","11","",""
"1076.4000000357628","38242","HierDyhxcxrof5","sub17","05","03","rl","test","83","img/p_c_diag.png","2","83","pattern,shape,color","12","1",""
"null","39249","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","12","",""
"855.1000000238419","40105","HierDyhxcxrof5","sub17","05","03","rl","test","68","img/b_d_diag.png","3","68","pattern,shape,color","13","1",""
"null","41112","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","13","",""
"967","42080","HierDyhxcxrof5","sub17","05","03","rl","test","65","img/b_c_diag.png","1","65","pattern,shape,color","14","1",""
"null","43089","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","14","",""
"833.5999999642372","43924","HierDyhxcxrof5","sub17","05","03","rl","test","76","img/b_d_dots.png","7","75","pattern,shape,color","15","0",""
"null","44931","HierDyhxcxrof5","sub17","05","03","feedback","test","null","","","na","","15","",""
