"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"11804.200000047684","11806","HierDyklb70uzk","sub24","12","02","","","","","","","","","",""
"","15128","HierDyklb70uzk","sub24","12","02","fullscreen","","","","","","","","",""
"37689.199999809265","52817","HierDyklb70uzk","sub24","12","02","","prac","","","","","","","",""
"7657.200000047684","60479","HierDyklb70uzk","sub24","12","02","","","32","","","","","","",""
"4470.799999952316","64951","HierDyklb70uzk","sub24","12","02","","prac","","","","","","","",""
"1215.5","66169","HierDyklb70uzk","sub24","12","02","rl","test","72","img/r_d_stripes.png","5","72","shape,color,pattern","1","1",""
"null","67181","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","1","",""
"1308.3000001907349","68492","HierDyklb70uzk","sub24","12","02","rl","test","65","img/r_t_stripes.png","1","65","shape,color,pattern","2","1",""
"null","69503","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","2","",""
"685.5","70191","HierDyklb70uzk","sub24","12","02","rl","test","70","img/b_t_check.png","4","70","shape,color,pattern","3","1",""
"null","71196","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","3","",""
"1170.8000001907349","72369","HierDyklb70uzk","sub24","12","02","rl","test","72","img/r_d_check.png","6","74","shape,color,pattern","4","0",""
"null","73383","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","4","",""
"896.0999999046326","74281","HierDyklb70uzk","sub24","12","02","rl","test","68","img/b_t_stripes.png","3","68","shape,color,pattern","5","1",""
"null","75291","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","5","",""
"1252.2000000476837","76546","HierDyklb70uzk","sub24","12","02","rl","test","83","img/r_t_check.png","2","83","shape,color,pattern","6","1",""
"null","77558","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","6","",""
"1621.6000001430511","79182","HierDyklb70uzk","sub24","12","02","rl","test","75","img/b_d_stripes.png","7","75","shape,color,pattern","7","1",""
"null","80185","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","7","",""
"865.5999999046326","81052","HierDyklb70uzk","sub24","12","02","rl","test","68","img/b_t_stripes.png","3","68","shape,color,pattern","8","1",""
"null","82059","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","8","",""
"1488.5999999046326","83549","HierDyklb70uzk","sub24","12","02","rl","test","75","img/b_d_check.png","8","76","shape,color,pattern","9","0",""
"null","84557","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","9","",""
"646.5","85205","HierDyklb70uzk","sub24","12","02","rl","test","76","img/b_d_check.png","8","76","shape,color,pattern","10","1",""
"null","86213","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","10","",""
"1356.8999998569489","87572","HierDyklb70uzk","sub24","12","02","rl","test","83","img/r_t_check.png","2","83","shape,color,pattern","11","1",""
"null","88578","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","11","",""
"1982.2999999523163","90562","HierDyklb70uzk","sub24","12","02","rl","test","72","img/r_d_stripes.png","5","72","shape,color,pattern","12","1",""
"null","91571","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","12","",""
"1132.5999999046326","92706","HierDyklb70uzk","sub24","12","02","rl","test","75","img/b_d_stripes.png","7","75","shape,color,pattern","13","1",""
"null","93715","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","13","",""
"929.0999999046326","94647","HierDyklb70uzk","sub24","12","02","rl","test","74","img/r_d_check.png","6","74","shape,color,pattern","14","1",""
"null","95655","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","14","",""
"1148.8999998569489","96806","HierDyklb70uzk","sub24","12","02","rl","test","65","img/r_t_stripes.png","1","65","shape,color,pattern","15","1",""
"null","97812","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","15","",""
"883.5","98698","HierDyklb70uzk","sub24","12","02","rl","test","70","img/b_t_check.png","4","70","shape,color,pattern","16","1",""
"null","99710","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","16","",""
"1643.7999999523163","101356","HierDyklb70uzk","sub24","12","02","rl","test","75","img/b_d_check.png","8","76","shape,color,pattern","17","0",""
"null","102365","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","17","",""
"1318.8000001907349","103686","HierDyklb70uzk","sub24","12","02","rl","test","83","img/b_t_check.png","4","70","shape,color,pattern","18","0",""
"null","104690","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","18","",""
"1330.7999999523163","106023","HierDyklb70uzk","sub24","12","02","rl","test","65","img/r_t_check.png","2","83","shape,color,pattern","19","0",""
"null","107026","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","19","",""
"1005.9000000953674","108034","HierDyklb70uzk","sub24","12","02","rl","test","65","img/r_t_stripes.png","1","65","shape,color,pattern","20","1",""
"null","109043","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","20","",""
"675.5","109720","HierDyklb70uzk","sub24","12","02","rl","test","68","img/b_t_stripes.png","3","68","shape,color,pattern","21","1",""
"null","110734","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","21","",""
"1996.5999999046326","112733","HierDyklb70uzk","sub24","12","02","rl","test","65","img/r_t_stripes.png","1","65","shape,color,pattern","22","1",""
"null","113740","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","22","",""
"1169.7000000476837","114912","HierDyklb70uzk","sub24","12","02","rl","test","72","img/r_d_stripes.png","5","72","shape,color,pattern","23","1",""
"null","115925","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","23","",""
"842.5999999046326","116769","HierDyklb70uzk","sub24","12","02","rl","test","68","img/b_t_stripes.png","3","68","shape,color,pattern","24","1",""
"null","117779","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","24","",""
"null","120286","HierDyklb70uzk","sub24","12","02","rl","test","null","img/b_d_stripes.png","7","75","shape,color,pattern","25","0",""
"null","121290","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","25","",""
"678.7999999523163","121971","HierDyklb70uzk","sub24","12","02","rl","test","75","img/b_d_stripes.png","7","75","shape,color,pattern","26","1",""
"null","122982","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","26","",""
"1328.1999998092651","124312","HierDyklb70uzk","sub24","12","02","rl","test","72","img/r_d_stripes.png","5","72","shape,color,pattern","27","1",""
"null","125321","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","27","",""
"944.5999999046326","126268","HierDyklb70uzk","sub24","12","02","rl","test","74","img/r_d_check.png","6","74","shape,color,pattern","28","1",""
"null","127275","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","28","",""
"800.1999998092651","128077","HierDyklb70uzk","sub24","12","02","rl","test","74","img/r_d_check.png","6","74","shape,color,pattern","29","1",""
"null","129085","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","29","",""
"1312.1999998092651","130399","HierDyklb70uzk","sub24","12","02","rl","test","70","img/b_t_check.png","4","70","shape,color,pattern","30","1",""
"null","131411","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","30","",""
"1549.2999999523163","132962","HierDyklb70uzk","sub24","12","02","rl","test","75","img/b_d_check.png","8","76","shape,color,pattern","31","0",""
"null","133971","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","31","",""
"1315.5999999046326","135289","HierDyklb70uzk","sub24","12","02","rl","test","70","img/b_t_check.png","4","70","shape,color,pattern","32","1",""
"null","136298","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","32","",""
"1516.0999999046326","137816","HierDyklb70uzk","sub24","12","02","rl","test","83","img/r_t_check.png","2","83","shape,color,pattern","33","1",""
"null","138826","HierDyklb70uzk","sub24","12","02","feedback","test","null","","","na","","33","",""
"1764","140592","HierDyklb70uzk","sub24","12","02","rl","test","72","img/r_d_check.png","6","74","shape,color,pattern","34","0",""
