1/1/1,1/1/0,1/0/1,1/0/0,0/1/1,0/1/0,0/0/1,0/0/0
0.135573291926069,0.12606198156217,0.12533613030791,0.116543020557218,0.133680746029601,0.12430220954132,0.123586490864009,0.114916129211703
0.135652802902459,0.126083941945614,0.12534099616084,0.116499523380377,0.133725527882532,0.124292615658751,0.123560225209522,0.114844366859904
0.135732955273042,0.126106209704983,0.1253460093451,0.116455949171361,0.13377036552663,0.124282814983871,0.123533606511909,0.114772089483103
0.135813754955304,0.126128788626604,0.125351172666867,0.116412299818965,0.133815256060993,0.124272803975463,0.123506630631653,0.114699293264151
0.135895207925122,0.126151682536025,0.125356488967174,0.116368577240274,0.133860196531661,0.124262579048237,0.123479293389881,0.114625974361626
0.135977320217221,0.126174895298235,0.125361961122091,0.116324783380736,0.133905183931102,0.124252136572537,0.123451590568199,0.11455212890988
0.136060097925619,0.126198430817877,0.125367592042889,0.116280920214224,0.133950215197698,0.124241472874051,0.123423517908555,0.114477753019087
0.136143547204077,0.126222293039457,0.125373384676217,0.116236989743103,0.133995287215228,0.124230584233523,0.123395071113086,0.114402842775307
0.136227674266547,0.126246485947549,0.125379342004253,0.116192993998282,0.134040396812353,0.124219466886473,0.123366245843989,0.114327394240552
0.136312485387615,0.126271013566995,0.125385467044869,0.116148935039263,0.134085540762103,0.124208117022916,0.123337037723382,0.114251403452857
0.136397986902945,0.126295879963101,0.125391762851779,0.116104814954186,0.134130715781366,0.124196530787087,0.123307442333178,0.114174866426359
0.13648418520972,0.126321089241831,0.125398232514683,0.116060635859861,0.134175918530373,0.124184704277172,0.12327745521497,0.114097779151389
0.136571086767085,0.126346645549991,0.125404879159413,0.116016399901802,0.134221145612192,0.124172633545042,0.123247071869912,0.114020137594563
0.136658698096576,0.126372553075414,0.12541170594806,0.115972109254248,0.134266393572215,0.124160314595989,0.123216287758613,0.113941937698885
0.136747025782561,0.126398816047133,0.125418716079108,0.115927766120178,0.134311658897656,0.124147743388471,0.123185098301035,0.113863175383857
0.13683607647267,0.126425438735557,0.125425912787552,0.115883372731322,0.134356938017041,0.12413491583386,0.123153498876401,0.113783846545597
0.136925856878219,0.126452425452632,0.125433299345019,0.115838931348157,0.134402227299712,0.124121827796193,0.123121484823103,0.113703947056966
0.137016373774643,0.126479780552006,0.125440879059869,0.11579444425991,0.134447523055317,0.124108475091933,0.123089051438625,0.113623472767698
0.13710763400191,0.12650750842918,0.125448655277303,0.115749913784535,0.134492821533322,0.124094853489732,0.123056193979472,0.113542419504547
0.137199644464946,0.126535613521658,0.125456631379458,0.115705342268698,0.134538118922506,0.124080958710201,0.123022907661098,0.113460783071436
0.137292412134045,0.126564100309091,0.125464810785491,0.115660732087744,0.134583411350478,0.124066786425683,0.122989187657854,0.113378559249614
0.137385944045284,0.126592973313406,0.125473196951664,0.115616085645663,0.134628694883178,0.12405233226004,0.122955029102937,0.113295743797828
0.137480247300925,0.126622237098944,0.125481793371413,0.115571405375038,0.134673965524398,0.124037591788436,0.122920427088347,0.113212332452499
0.137575329069822,0.126651896272574,0.125490603575415,0.115526693736998,0.134719219215298,0.124022560537133,0.122885376664854,0.113128320927907
0.137671196587816,0.126681955483812,0.125499631131645,0.11548195322115,0.134764451833922,0.124007233983293,0.122849872841974,0.113043704916387
0.137767857158126,0.126712419424929,0.125508879645425,0.115437186345508,0.134809659194731,0.123991607554788,0.122813910587955,0.112958480088538
0.137865318151742,0.126743292831048,0.125518352759461,0.115392395656414,0.134854837048126,0.123975676630011,0.122777484829766,0.112872642093432
0.137963587007802,0.126774580480241,0.125528054153881,0.115347583728446,0.134899981079983,0.123959436537702,0.122740590453102,0.112786186558843
0.138062671233973,0.126806287193609,0.125537987546248,0.115302753164318,0.134945086911195,0.123942882556778,0.122703222302397,0.112699109091482
0.13816257840682,0.126838417835359,0.125548156691586,0.115257906594774,0.134990150097209,0.123926009916173,0.122665375180842,0.112611405277238
0.13826331617217,0.126870977312874,0.125558565382371,0.115213046678467,0.13503516612758,0.12390881379468,0.122627043850419,0.11252307068144
0.138364892245474,0.126903970576772,0.125569217448535,0.115168176101828,0.135080130425522,0.123891289320812,0.122588223031943,0.112434100849114
0.138467314412155,0.126937402620952,0.125580116757448,0.115123297578934,0.135125038347468,0.123873431572661,0.122548907405111,0.11234449130527
0.138570590527959,0.126971278482641,0.125591267213891,0.115078413851352,0.135169885182636,0.12385523557777,0.12250909160857,0.11225423755518
0.138674728519286,0.12700560324242,0.125602672760022,0.115033527687983,0.135214666152599,0.12383669631302,0.122468770239983,0.112163335084685
0.138779736383528,0.127040382024252,0.12561433737533,0.114988641884892,0.135259376410866,0.123817808704514,0.12242793785612,0.112071779360498
0.138885622189387,0.12707561999549,0.125626265076577,0.114943759265123,0.135304011042464,0.123798567627481,0.122386588972948,0.11197956583053
0.138992394077193,0.127111322366878,0.125638459917733,0.114898882678513,0.135348565063531,0.123778967906187,0.122344718065745,0.111886689924219
0.139100060259209,0.12714749439255,0.125650925989892,0.114854015001484,0.135393033420917,0.123759004313852,0.122302319569214,0.111793147052882
0.139208629019933,0.127184141370004,0.125663667421188,0.114809159136831,0.135437410991788,0.123738671572582,0.122259387877613,0.111698932610062
0.139318108716383,0.127221268640075,0.125676688376686,0.114764318013493,0.135481692583241,0.123717964353314,0.122215917344905,0.111604041971903
0.139428507778382,0.127258881586894,0.125689993058274,0.114719494586317,0.135525872931931,0.123696877275761,0.122171902284908,0.111508470497532
0.139539834708826,0.127296985637836,0.125703585704533,0.11467469183581,0.135569946703698,0.123675404908383,0.122127336971465,0.111412213529449
0.139652098083948,0.127335586263459,0.125717470590599,0.114629912767871,0.135613908493208,0.123653541768354,0.122082215638626,0.111315266393934
0.139765306553566,0.127374688977423,0.125731652028011,0.114585160413522,0.135657752823606,0.123631282321557,0.122036532480845,0.11121762440147
0.139879468841328,0.127414299336404,0.125746134364549,0.114540437828619,0.13570147414617,0.123608620982574,0.121990281653186,0.111119282847169
0.139994593744939,0.127454422939999,0.125760921984053,0.114495748093551,0.135745066839985,0.123585552114703,0.121943457271545,0.111020237011224
0.140110690136383,0.127495065430604,0.125776019306234,0.114451094312932,0.135788525211617,0.123562070029978,0.121896053412889,0.110920482159363
0.140227766962127,0.127536232493296,0.125791430786469,0.11440647961527,0.135831843494804,0.123538168989207,0.121848064115504,0.110820013543323
0.140345833243323,0.127577929855688,0.125807160915583,0.114361907152631,0.13587501585016,0.123513843202018,0.121799483379261,0.110718826401336
0.140464898075986,0.127620163287781,0.125823214219615,0.114317380100288,0.135918036364881,0.123489086826925,0.121750305165896,0.11061691595863
0.140584970631171,0.127662938601793,0.125839595259569,0.114272901656351,0.135960899052468,0.123463893971404,0.121700523399307,0.110514277427938
0.140706060155128,0.127706261651982,0.125856308631155,0.114228475041394,0.136003597852466,0.12343825869198,0.121650131965859,0.110410906010035
0.140828175969451,0.127750138334449,0.125873358964512,0.114184103498056,0.136046126630207,0.123412174994335,0.121599124714718,0.110306796894273
0.140951327471209,0.127794574586928,0.125890750923913,0.114139790290634,0.13608847917657,0.123385636833425,0.121547495458183,0.110201945259138
0.141075524133065,0.127839576388562,0.125908489207458,0.114095538704667,0.136130649207754,0.123358638113614,0.121495237972052,0.110096346272828
0.141200775503381,0.127885149759664,0.125926578546751,0.11405135204649,0.136172630365063,0.123331172688826,0.121442345995992,0.109989995093834
0.141327091206304,0.127931300761459,0.125945023706563,0.114007233642792,0.136214416214706,0.123303234362703,0.121388813233931,0.109882886871542
0.141454480941851,0.127978035495813,0.12596382948447,0.113963186840147,0.136256000247607,0.123274816888793,0.121334633354465,0.109775016746854
0.141582954485955,0.128025360104951,0.125983000710488,0.113919215004533,0.136297375879237,0.12324591397074,0.121279799991283,0.109666379852814
0.141712521690522,0.128073280771144,0.126002542246677,0.113875321520835,0.136338536449453,0.1232165192625,0.121224306743609,0.109556971315259
0.141843192483451,0.128121803716397,0.126022458986739,0.11383150979234,0.136379475222357,0.12318662636857,0.121168147176663,0.109446786253483
0.141974976868647,0.128170935202105,0.126042755855596,0.113787783240203,0.136420185386169,0.123156228844233,0.121111314822135,0.109335819780912
0.142107884926018,0.128220681528704,0.126063437808945,0.11374414530291,0.136460660053114,0.123125320195822,0.121053803178684,0.109224067005803
0.142241926811451,0.128271049035292,0.126084509832801,0.113700599435722,0.136500892259331,0.123093893881,0.120995605712452,0.109111523031951
0.142377112756769,0.128322044099246,0.126105976943022,0.113657149110095,0.136540874964791,0.123061943309063,0.120936715857594,0.108998182959419
0.142513453069679,0.128373673135808,0.126127844184812,0.113613797813099,0.136580601053241,0.12302946184125,0.120877127016833,0.108884041885277
0.142650958133691,0.128425942597662,0.126150116632207,0.113570549046806,0.136620063332154,0.122996442791087,0.120816832562027,0.108769094904366
0.14278963840802,0.128478858974485,0.126172799387547,0.113527406327672,0.136659254532711,0.122962879424732,0.120755825834761,0.108653337110072
0.142929504427478,0.128532428792486,0.126195897580918,0.113484373185898,0.136698167309788,0.122928764961357,0.120694100146959,0.108536763595116
0.143070566802335,0.12858665861392,0.12621941636959,0.113441453164773,0.136736794241972,0.122894092573536,0.120631648781507,0.108419369452368
0.143212836218163,0.128641555036583,0.126243360937417,0.11339864982001,0.136775127831591,0.122858855387655,0.120568464992909,0.108301149775669
0.143356323435668,0.128697124693294,0.126267736494239,0.113355966719051,0.136813160504762,0.122823046484353,0.120504542007954,0.108182099660679
0.143501039290484,0.128753374251344,0.126292548275241,0.113313407440363,0.136850884611467,0.122786658898966,0.120439873026406,0.10806221420573
0.143646994692963,0.12881031041194,0.126317801540313,0.113270975572722,0.136888292425636,0.122749685622002,0.120374451221714,0.10794148851271
0.143794200627935,0.128867939909612,0.126343501573374,0.113228674714469,0.136925376145269,0.122712119599639,0.120308269741748,0.107819917687954
0.143942668154443,0.128926269511616,0.126369653681682,0.113186508472757,0.136962127892561,0.122673953734237,0.120241321709549,0.107697496843153
0.144092408405465,0.1289853060173,0.126396263195127,0.113144480462777,0.136998539714061,0.122635180884875,0.120173600224103,0.107574221096292
0.1442434325876,0.129045056257457,0.126423335465492,0.113102594306968,0.137034603580849,0.122595793867908,0.120105098361142,0.107450085572585
0.144395751980743,0.129105527093656,0.126450875865706,0.11306085363421,0.137070311388732,0.122555785457552,0.120035809173955,0.107325085405447
0.144549377937731,0.129166725417551,0.126478889789063,0.113019262078998,0.137105654958472,0.12251514838648,0.119965725694233,0.107199215737473
0.144704321883959,0.12922865815016,0.126507382648429,0.112977823280602,0.137140626036029,0.122473875346452,0.119894840932932,0.107072471721435
0.144860595316985,0.129291332241133,0.126536359875425,0.112936540882204,0.137175216292833,0.122431958988964,0.119823147881154,0.106944848521303
0.145018209806093,0.129354754667991,0.12656582691958,0.112895418530023,0.137209417326073,0.122389391925912,0.119750639511055,0.106816341313273
0.145177176991847,0.129418932435338,0.126595789247476,0.112854459872417,0.137243220659022,0.122346166730295,0.119677308776779,0.106686945286825
0.145337508585606,0.129483872574059,0.126626252341858,0.112813668558976,0.13727661774138,0.12230227593693,0.119603148615404,0.106556655645788
0.145499216369017,0.129549582140487,0.126657221700731,0.112773048239582,0.137309599949638,0.122257712043189,0.119528151947925,0.10642546760943
0.145662312193489,0.129616068215547,0.126688702836424,0.112732602563473,0.137342158587482,0.122212467509776,0.11945231168025,0.10629337641356
0.145826807979623,0.129683337903882,0.126720701274642,0.112692335178265,0.137374284886207,0.122166534761506,0.11937562070422,0.106160377311654
0.145992715716633,0.129751398332943,0.126753222553491,0.11265224972898,0.137405970005171,0.122119906188128,0.119298071898661,0.106026465575992
0.146160047461724,0.129820256652068,0.126786272222473,0.112612349857034,0.137437205032269,0.122072574145164,0.11921965813045,0.105891636498818
0.146328815339448,0.129889920031525,0.12681985584147,0.112572639199228,0.137467980984435,0.122024530954771,0.119140372255609,0.105755885393512
0.146499031541036,0.129960395661539,0.126853978979698,0.112533121386704,0.137498288808178,0.121975768906635,0.119060207120422,0.105619207595789
0.146670708323689,0.130031690751282,0.126888647214633,0.112493800043896,0.137528119380135,0.121926280258884,0.118979155562579,0.105481598464901
0.146843858009848,0.130103812527855,0.126923866130924,0.112454678787457,0.137557463507668,0.121876057239034,0.118897210412341,0.105343053384873
0.147018492986433,0.130176768235224,0.126959641319278,0.112415761225167,0.137586311929476,0.121825092044954,0.118814364493727,0.105203567765741
0.147194625704048,0.130250565133149,0.126995978375312,0.112377050954834,0.137614655316244,0.121773376845859,0.118730610625732,0.105063137044821
0.147372268676161,0.130325210496074,0.1270328828984,0.112338551563162,0.137642484271324,0.121720903783335,0.118645941623564,0.10492175668798
0.147551434478244,0.130400711611997,0.127070360490478,0.112300266624616,0.137669789331437,0.12166766497238,0.118560350299905,0.104779422190943
0.147732135746889,0.13047707578131,0.127108416754837,0.112262199700261,0.137696560967421,0.121613652502484,0.118473829466202,0.104636129080596
0.147914385178893,0.130554310315621,0.127147057294885,0.112224354336587,0.13772278958499,0.121558858438723,0.118386371933978,0.104491872916324
0.1480981955303,0.130632422536535,0.127186287712889,0.11218673406432,0.137748465525545,0.121503274822891,0.118297970516167,0.104346649291353
0.148283579615424,0.130711419774422,0.127226113608693,0.11214934239721,0.137773579067003,0.121446893674655,0.118208618028476,0.104200453834116
0.148470550305829,0.130791309367153,0.127266540578407,0.112112182830808,0.137798120424665,0.121389706992734,0.118118307290771,0.104053282209632
0.148659120529281,0.130872098658806,0.127307574213082,0.112075258841222,0.137822079752111,0.12133170675611,0.118027031128488,0.103905130120899
0.148849303268664,0.130953794998348,0.127349220097348,0.112038573883862,0.137845447142135,0.121272884925266,0.117934782374065,0.103755993310312
0.149041111560861,0.131036405738292,0.127391483808039,0.112002131392161,0.137868212627709,0.121213233443449,0.117841553868405,0.103605867561083
0.149234558495603,0.131119938233326,0.127434370912789,0.111965934776293,0.13789036618298,0.121152744237962,0.117747338462357,0.103454748698691
0.149429657214285,0.131204399838906,0.127477886968605,0.111929987421859,0.1379118977243,0.121091409221486,0.117652129018225,0.103302632592334
0.149626420908739,0.131289797909837,0.127522037520415,0.111894292688571,0.1379327971113,0.121029220293428,0.117555918411302,0.103149515156408
0.149824862819984,0.131376139798816,0.127566828099594,0.111858853908915,0.13795305414798,0.120966169341296,0.117458699531424,0.102995392351991
0.150024996236927,0.131463432854948,0.127612264222469,0.111823674386797,0.137972658583854,0.120902248242101,0.117360465284555,0.102840260188349
0.150226834495039,0.131551684422241,0.127658351388793,0.11178875739618,0.137991600115116,0.120837448863794,0.117261208594387,0.102684114724449
0.150430390974992,0.131640901838067,0.1277050950802,0.111754106179704,0.138009868385847,0.120771763066721,0.117160922403974,0.102526952070496
0.150635679101255,0.131731092431599,0.127752500758641,0.111719723947288,0.138027452989255,0.120705182705113,0.117059599677379,0.10236876838947
0.15084271234066,0.131822263522219,0.127800573864789,0.111685613874725,0.138044343468955,0.120637699628603,0.116957233401359,0.10220955989869
0.151051504200927,0.131914422417902,0.127849319816426,0.111651779102257,0.13806052932028,0.120569305683769,0.116853816587054,0.102049322871385
0.151262068229154,0.132007576413569,0.127898744006805,0.111618222733145,0.138075999991633,0.120499992715705,0.116749342271718,0.101888053638271
0.15147441801027,0.132101732789415,0.127948851802991,0.111584947832215,0.138090744885868,0.120429752569621,0.116643803520464,0.101725748589155
0.151688567165451,0.132196898809207,0.127999648544179,0.111551957424402,0.13810475336172,0.120358577092474,0.116537193428029,0.101562404174538
0.151904529350495,0.132293081718561,0.128051139539992,0.111519254493275,0.138118014735258,0.120286458134616,0.116429505120569,0.101398016907235
0.152122318254164,0.132390288743186,0.128103330068751,0.111486841979555,0.138130518281382,0.120213387551484,0.116320731757472,0.101232583364005
0.152341947596488,0.132488527087105,0.128156225375731,0.111454722779618,0.138142253235361,0.120139357205308,0.116210866533194,0.101066100187194
0.152563431127027,0.132587803930848,0.128209830671393,0.11142289974399,0.138153208794399,0.120064358966847,0.116099902679113,0.100898564086383
0.152786782623098,0.132688126429619,0.12826415112959,0.11139137567583,0.138163374119242,0.119988384717155,0.115987833465416,0.100729971840051
0.153012015887965,0.132789501711435,0.128319191885763,0.111360153329401,0.138172738335827,0.119911426349374,0.11587465220299,0.100560320297245
0.153239144748992,0.132891936875246,0.128374958035105,0.111329235408538,0.138181290536963,0.11983347577055,0.115760352245349,0.100389606379256
0.15346818305575,0.132995438989018,0.128431454630715,0.111298624565101,0.13818901978405,0.119754524903481,0.115644926990574,0.100217827081312
0.153699144678096,0.133100015087801,0.128488686681725,0.11126832339742,0.138195915108836,0.119674565688587,0.11552836988327,0.100044979474266
0.153932043504209,0.133205672171765,0.128546659151411,0.111238334448736,0.138201965515214,0.119593590085808,0.115410674416555,0.0998710607063021
0.154166893438585,0.133312417204216,0.12860537695529,0.111208660205629,0.138207159981054,0.119511590076529,0.115291834134053,0.0996960680046449
0.154403708400003,0.133420257109582,0.128664844959186,0.111179303096445,0.138211487460074,0.119428557665525,0.115171842631913,0.099519998677271
0.154642502319443,0.13352919877138,0.128725067977295,0.111150265489713,0.138214936883744,0.119344484882943,0.115050693560851,0.0993428501146318
0.15488328913797,0.133639249030156,0.128786050770215,0.111121549692554,0.138217497163235,0.11925936378629,0.114928380628201,0.0991646197913773
0.155126082804585,0.133750414681403,0.128847798042977,0.111093157949093,0.138219157191398,0.11917318646247,0.114804897599988,0.0989853052680867
0.15537089727403,0.133862702473453,0.128910314443041,0.111065092438855,0.138219905844785,0.119085945029822,0.114680238303014,0.0988049041930004
0.155617746504558,0.133976119105349,0.128973604558294,0.111037355275171,0.138219731985708,0.118997631640195,0.114554396626968,0.0986234143037567
0.155866644455674,0.134090671224695,0.129037672915022,0.111009948503566,0.138218624464325,0.118908238481044,0.114427366526544,0.0984408334291302
0.156117605085823,0.134206365425482,0.129102523975869,0.110982874100154,0.138216572120776,0.118817757777549,0.114299142023575,0.0982571594907712
0.156370642350058,0.134323208245895,0.129168162137781,0.11095613397003,0.138213563787349,0.118726181794754,0.114169717209186,0.0980723905049476
0.156625770197655,0.134441206166093,0.129234591729944,0.110929729945656,0.138209588290681,0.118633502839729,0.114039086245956,0.0978865245842859
0.156883002569707,0.13456036560598,0.129301817011699,0.110903663785253,0.138204634453994,0.118539713263757,0.113907243370097,0.0976995599395115
0.157142353396669,0.134680692922944,0.129369842170454,0.110877937171189,0.138198691099378,0.118444805464537,0.113774182893641,0.097511494881189
0.157403836595876,0.134802194409583,0.129438671319573,0.110852551708364,0.13819174705009,0.118348771888412,0.113639899206642,0.0973223278214594
0.15766746606902,0.134924876291414,0.12950830849627,0.11082750892261,0.138183791132908,0.11825160503261,0.113504386779393,0.0971320572757754
0.157933255699594,0.135048744724558,0.129578757659478,0.110802810259076,0.138174812180505,0.118153297447516,0.11336764016464,0.0969406818646322
0.158201219350304,0.135173805793412,0.129650022687719,0.110778457080631,0.138164799033867,0.11805384173895,0.113229653999823,0.0967482003152954
0.158471370860439,0.135300065508301,0.129722107376957,0.11075445066626,0.138153740544738,0.11795323057047,0.113090423009313,0.0965546114635221
0.158743724043217,0.135427529803119,0.129795015438455,0.110730792209475,0.138141625578102,0.117851456665692,0.112949942006663,0.096359914255278
0.159018292683086,0.135556204532948,0.12986875049661,0.11070748281672,0.1381284430147,0.117748512810626,0.112808205896864,0.0961641077484456
0.159295090533007,0.135686095471667,0.129943316086797,0.110684523505794,0.138114181753574,0.117644391856029,0.112665209678607,0.0959671911145266
0.159574131311687,0.135817208309545,0.130018715653193,0.110661915204271,0.138098830714647,0.117539086719766,0.112520948446555,0.0957691636403351
0.159855428700798,0.135949548650818,0.130094952546613,0.110639658747938,0.138082378841337,0.117432590389202,0.112375417393613,0.0955700247296808
0.16013899634215,0.136083122011264,0.130172030022325,0.11061775487923,0.138064815103194,0.117324895923588,0.112228611813207,0.0953697739050434
0.16042484783484,0.136217933815749,0.130249951237877,0.11059620424569,0.138046128498573,0.117215996456474,0.112080527101563,0.0951684108092343
0.160712996732374,0.13635398939578,0.130328719250915,0.110575007398422,0.138026308057339,0.117105885198131,0.111931158759991,0.0949659352070478
0.161003456539754,0.136491293987037,0.130408337016999,0.110554164790573,0.138005342843593,0.11699455543798,0.111780502397165,0.0947623469868979
0.161296240710538,0.136629852726899,0.130488807387426,0.110533676775815,0.137983221958434,0.116882000547036,0.111628553731409,0.0945576461624422
0.161591362643873,0.136769670651961,0.130570133107046,0.110513543606846,0.137959934542746,0.116768213980358,0.111475308592979,0.0943518328741906
0.161888835681501,0.136910752695545,0.130652316812087,0.110493765433904,0.137935469780008,0.116653189279515,0.111320762926341,0.0941449073910983
0.162188673104738,0.137053103685205,0.130735361027979,0.110474342303297,0.137909816899138,0.11653692007505,0.11116491279245,0.0939368701121419
0.162490888131429,0.137196728340227,0.130819268167184,0.110455274155948,0.137882965177356,0.116419400088956,0.111007754371023,0.0937277215678782
0.162795493912874,0.137341631269117,0.130904040527031,0.110436560825958,0.137854903943071,0.116300623137158,0.110849283962807,0.0935174624219838
0.163102503530737,0.137487816967099,0.130989680287556,0.110418202039188,0.137825622578799,0.116180583132001,0.110689497991844,0.0933060934727756
0.163411929993926,0.137635289813601,0.131076189509355,0.11040019741186,0.137795110524094,0.116059274084736,0.110528393007719,0.0930936156547101
0.163723786235454,0.13778405406974,0.131163570131433,0.110382546449173,0.137763357278508,0.115936690108016,0.110365965687815,0.0928800300398617
0.16403808510928,0.137934113875813,0.131251823969079,0.110365248543949,0.13773035240457,0.115812825418389,0.110202212839543,0.0926653378393781
0.164354839387124,0.138085473248781,0.13134095271174,0.110348302975295,0.137696085530781,0.115687674338794,0.110037131402574,0.0924495404049117
0.164674061755276,0.138238136079761,0.131430957920908,0.110331708907288,0.137660546354633,0.115561231301056,0.109870718451051,0.0922326392300268
0.16499576481137,0.138392106131518,0.131521841028028,0.110315465387687,0.137623724645643,0.11543349084838,0.109702971195792,0.0920146359515816
0.165319961061155,0.138547387035964,0.131613603332408,0.110299571346667,0.137585610248408,0.115304447637839,0.109533886986477,0.0917955323510825
0.165646662915245,0.138703982291655,0.131706245999158,0.110284025595582,0.137546193085665,0.115174096442862,0.109363463313821,0.0915753303560112
0.165975882685852,0.138861895261307,0.131799770057132,0.110268826825754,0.137505463161379,0.11504243215572,0.109191697811733,0.091354032041124
