corr,low,mid,top
0.143818081479617,0.142037453375309,0.137600993364273,0.109735619604132
0.143931509063746,0.142134333593482,0.137662171608781,0.109652453531302
0.144045493779134,0.142231623250406,0.137723496275677,0.109568972604776
0.144160037503068,0.14232932296474,0.137784966309551,0.109485176728272
0.14427514211475,0.14242743334704,0.137846580639516,0.109401065814794
0.144390809495292,0.142525954999687,0.137908338179146,0.109316639786682
0.144507041527715,0.142624888516817,0.137970237826422,0.109231898575656
0.144623840096946,0.142724234484248,0.13803227846367,0.109146842122867
0.144741207089816,0.142823993479404,0.138094458957508,0.109061470378941
0.144859144395062,0.142924166071249,0.13815677815879,0.108975783304027
0.144977653903321,0.14302475282021,0.138219234902551,0.108889780867842
0.14509673750713,0.143125754278106,0.138281828007951,0.108803463049715
0.145216397100931,0.143227170988075,0.138344556278227,0.108716829838635
0.145336634581064,0.143329003484502,0.138407418500636,0.108629881233291
0.14545745184577,0.143431252292948,0.138470413446406,0.108542617242118
0.145578850795192,0.143533917930075,0.138533539870687,0.10845503788334
0.145700833331375,0.143637000903577,0.138596796512498,0.108367143185013
0.145823401358269,0.143740501712102,0.138660182094682,0.108278933185066
0.145946556781727,0.143844420845187,0.138723695323859,0.108190407931342
0.14607030150951,0.14394875878318,0.138787334890375,0.10810156748164
0.146194637451287,0.144053515997169,0.138851099468263,0.108012411903755
0.146319566518641,0.144158692948913,0.138914987715191,0.107922941275516
0.146445090625066,0.144264290090762,0.138978998272426,0.10783315568483
0.146571211685976,0.144370307865595,0.139043129764787,0.107743055229714
0.146697931618707,0.144476746706738,0.139107380800604,0.107652640018337
0.146825252342517,0.144583607037899,0.139171749971678,0.107561910169057
0.146953175778597,0.144690889273092,0.139236235853245,0.107470865810456
0.147081703850068,0.144798593816565,0.13930083700393,0.107379507081377
0.147210838481994,0.14490672106273,0.139365551965719,0.10728783413096
0.14734058160138,0.145015271396088,0.139430379263915,0.107195847118675
0.147470935137183,0.145124245191161,0.139495317407109,0.10710354621436
0.147601901020314,0.145233642812414,0.139560364887143,0.107010931598246
0.147733481183647,0.145343464614189,0.139625520179078,0.106918003461002
0.147865677562024,0.14545371094063,0.139690781741163,0.106824762003755
0.147998492092265,0.145564382125612,0.139756148014802,0.10673120743813
0.14813192671317,0.145675478492668,0.13982161742453,0.106637339986276
0.148265983365533,0.145787000354918,0.13988718837798,0.106543159880897
0.148400663992144,0.145898948014999,0.139952859265859,0.106448667365285
0.148535970537803,0.146011321764989,0.140018628461921,0.106353862693341
0.148671904949325,0.146124121886341,0.140084494322944,0.106258746129611
0.148808469175551,0.146237348649808,0.140150455188706,0.106163317949307
0.148945665167355,0.146351002315369,0.140216509381962,0.106067578438338
0.149083494877657,0.146465083132165,0.140282655208426,0.105971527893332
0.149221960261432,0.146579591338419,0.14034889095675,0.105875166621662
0.14936106327572,0.146694527161373,0.140415214898507,0.105778494941473
0.149500805879637,0.14680989081721,0.140481625288171,0.105681513181702
0.149641190034387,0.146925682510986,0.140548120363108,0.105584221682103
0.149782217703271,0.14704190243656,0.140614698343555,0.105486620793265
0.149923890851703,0.14715855077652,0.140681357432612,0.105388710876638
0.150066211447219,0.147275627702113,0.140748095816228,0.105290492304553
0.150209181459492,0.147393133373176,0.140814911663192,0.105191965460237
0.150352802860341,0.147511067938063,0.140881803125126,0.105093130737836
0.150497077623748,0.147629431533576,0.140948768336473,0.104993988542433
0.150642007725871,0.147748224284893,0.141015805414497,0.10489453929006
0.150787595145057,0.147867446305497,0.141082912459275,0.104794783407724
0.150933841861856,0.147987097697109,0.141150087553692,0.104694721333413
0.151080749859036,0.148107178549611,0.141217328763446,0.104594353516115
0.1512283211216,0.148227688940985,0.141284634137042,0.104493680415833
0.151376557636796,0.148348628937233,0.141352001705794,0.104392702503596
0.151525461394138,0.148469998592313,0.141419429483831,0.104291420261472
0.15167503438542,0.148591797948069,0.141486915468098,0.104189834182579
0.151825278604729,0.148714027034156,0.141554457638363,0.104087944771097
0.151976196048468,0.148836685867976,0.141622053957224,0.103985752542277
0.152127788715366,0.148959774454604,0.141689702370118,0.103883258022448
0.152280058606501,0.149083292786723,0.141757400805332,0.103780461749028
0.152433007725312,0.149207240844547,0.141825147174011,0.10367736427053
0.152586638077621,0.149331618595759,0.141892939370178,0.103573966146566
0.15274095167165,0.149456425995438,0.141960775270741,0.103470267947858
0.152895950518037,0.149581662985989,0.142028652735516,0.103366270256236
0.153051636629857,0.149707329497074,0.142096569607242,0.103261973664646
0.15320801202264,0.149833425445546,0.142164523711601,0.103157378777153
0.153365078714391,0.149959950735377,0.142232512857238,0.103052486208939
0.153522838725608,0.150086905257588,0.142300534835785,0.102947296586308
0.153681294079303,0.150214288890182,0.142368587421888,0.102841810546685
0.153840446801021,0.150342101498076,0.142436668373225,0.102736028738613
0.154000298918862,0.150470342933031,0.142504775430545,0.102629951821755
0.154160852463499,0.150599013033582,0.142572906317685,0.102523580466887
0.154322109468199,0.150728111624973,0.14264105874161,0.102416915355902
0.154484071968847,0.150857638519086,0.142709230392444,0.102309957181795
0.154646742003965,0.150987593514373,0.142777418943498,0.102202706648666
0.154810121614733,0.151117976395787,0.142845622051315,0.102095164471713
0.154974212845011,0.151248786934716,0.142913837355699,0.101987331377219
0.155139017741363,0.151380024888915,0.142982062479761,0.10187920810255
0.155304538353077,0.151511690002435,0.143050295029956,0.101770795396144
0.155470776732186,0.151643782005558,0.143118532596126,0.101662094017501
0.155637734933496,0.151776300614727,0.143186772751546,0.101553104737171
0.155805415014602,0.15190924553248,0.143255013052968,0.101443828336745
0.155973819035918,0.152042616447384,0.14332325104067,0.10133426560884
0.156142949060694,0.152176413033963,0.143391484238504,0.101224417357084
0.156312807155042,0.152310634952633,0.14345971015395,0.101114284396106
0.156483395387962,0.152445281849637,0.143527926278165,0.101003867551518
0.15665471583136,0.152580353356972,0.143596130086042,0.100893167659896
0.156826770560077,0.152715849092329,0.143664319036263,0.100782185568767
0.156999561651912,0.15285176865902,0.143732490571358,0.100670922136588
0.157173091187644,0.152988111645913,0.143800642117766,0.100559378232728
0.157347361251059,0.153124877627368,0.143868771085894,0.100447554737446
0.157522373928972,0.153262066163164,0.143936874870185,0.100335452541873
0.157698131311254,0.153399676798439,0.14400495084918,0.100223072547987
0.157874635490856,0.153537709063618,0.144072996385584,0.10011041566859
0.158051888563832,0.153676162474351,0.144141008826337,0.0999974828272857
0.158229892629368,0.153815036531443,0.144208985502685,0.0998842749584545
0.158408649789803,0.153954330720789,0.144276923730251,0.0997707930072264
0.158588162150656,0.154094044513307,0.144344820809109,0.0996570379294547
0.15876843182065,0.154234177364874,0.144412674023861,0.0995430106916885
0.158949460911741,0.154374728716258,0.144480480643713,0.0994287122711437
0.159131251539138,0.15451569799305,0.144548237922559,0.0993141436556735
0.159313805821333,0.154657084605604,0.144615943099055,0.0991993058437382
0.159497125880124,0.154798887948966,0.144683593396709,0.0990841998443728
0.159681213840641,0.154941107402807,0.144751186023965,0.0989688266771555
0.159866071831372,0.155083742331365,0.144818718174285,0.0988531873721737
0.160051701984187,0.155226792083369,0.144886187026242,0.0987372829699898
0.160238106434367,0.155370255991983,0.144953589743612,0.0986211145216063
0.160425287320627,0.155514133374733,0.145020923475462,0.0985046830884293
0.16061324678514,0.155658423533447,0.145088185356244,0.0983879897422312
0.160801986973567,0.155803125754187,0.145155372505897,0.0982710355651133
0.160991510035078,0.155948239307183,0.145222482029937,0.0981538216494661
0.161181818122382,0.15609376344677,0.145289511019564,0.09803634909793
0.161372913391749,0.156239697411321,0.145356456551757,0.0979186190233541
0.161564798003035,0.156386040423185,0.14542331568938,0.0978006325487549
0.16175747411971,0.156532791688616,0.145490085481291,0.097682390807273
0.161950943908884,0.156679950397715,0.14555676296244,0.0975638949421303
0.162145209541326,0.156827515724361,0.145623345153986,0.097445146106585
0.162340273191496,0.156975486826148,0.145689829063405,0.0973261454638866
0.162536137037567,0.157123862844316,0.1457562116846,0.0972068941872292
0.162732803261449,0.157272642903695,0.145822489998019,0.0970873934597047
0.162930274048815,0.157421826112631,0.145888660970767,0.0969676444742548
0.163128551589126,0.157571411562929,0.145954721556729,0.0968476484336216
0.163327638075654,0.157721398329783,0.146020668696685,0.0967274065502983
0.163527535705507,0.157871785471713,0.146086499318434,0.0966069200464777
0.163728246679653,0.158022572030506,0.146152210336917,0.0964861901540017
0.163929773202943,0.158173757031143,0.146217798654341,0.0963652181143079
0.164132117484136,0.15832533948174,0.146283261160309,0.0962440051783765
0.164335281735923,0.158477318373484,0.146348594731944,0.0961225526066763
0.164539268174947,0.158629692680568,0.146413796234023,0.0960008616691095
0.16474407902183,0.158782461360126,0.146478862519111,0.0958789336449553
0.164949716501194,0.158935623352169,0.14654379042769,0.0957567698228141
0.165156182841681,0.159089177579524,0.146608576788299,0.095634371500549
0.16536348027598,0.159243122947768,0.146673218417671,0.0955117399852276
0.165571611040846,0.159397458345163,0.14673771212087,0.0953888765930628
0.165780577377122,0.159552182642595,0.146802054691436,0.0952657826493526
0.16599038152976,0.159707294693509,0.146866242911528,0.095142459488419
0.166201025747843,0.159862793333845,0.146930273552063,0.0950189084535464
0.166412512284607,0.160018677381975,0.146994143372871,0.094895130896919
0.166624843397458,0.16017494563864,0.147057849122837,0.0947711281795572
0.166838021347992,0.160331596886886,0.147121387540054,0.0946469016712536
0.167052048402018,0.160488629892001,0.147184755351975,0.0945224527505079
0.167266926829577,0.160646043401451,0.147247949275563,0.0943977828044612
0.167482658904957,0.16080383614482,0.147310966017453,0.0942728932288295
0.167699246906715,0.16096200683374,0.147373802274101,0.0941477854278359
0.167916693117691,0.161120554161835,0.14743645473195,0.0940224608141433
0.168134999825033,0.161279476804656,0.147498920067586,0.0938969208087849
0.168354169320205,0.161438773419614,0.147561194947901,0.0937711668410947
0.168574203899012,0.161598442645925,0.147623276030257,0.0936452003486374
0.168795105861608,0.161758483104539,0.147685159962652,0.0935190227771372
0.16901687751252,0.161918893398083,0.147746843383888,0.0933926355804056
0.169239521160656,0.162079672110795,0.147808322923736,0.0932660402202694
0.169463039119326,0.162240817808464,0.147869595203111,0.0931392381664972
0.16968743370625,0.162402329038366,0.147930656834241,0.0930122308967255
0.169912707243577,0.162564204329202,0.147991504420843,0.0928850198963838
0.170138862057894,0.162726442191036,0.148052134558296,0.0927576066586194
0.170365900480242,0.162889041115232,0.14811254383382,0.0926299926842217
0.170593824846123,0.163051999574391,0.148172728826653,0.0925021794815448
0.170822637495519,0.163215316022293,0.148232686108233,0.0923741685664307
0.171052340772894,0.16337898889383,0.148292412242376,0.0922459614621309
0.171282937027211,0.163543016604949,0.148351903785464,0.0921175596992281
0.171514428611936,0.163707397552584,0.148411157286628,0.0919889648155563
0.171746817885053,0.1638721301146,0.148470169287931,0.0918601783561214
0.171980107209064,0.16403721264973,0.148528936324561,0.0917312018730206
0.172214298951006,0.164202643497513,0.148587454925019,0.0916020369253606
0.17244939548245,0.16436842097823,0.148645721611307,0.0914726850791766
0.172685399179509,0.164534543392848,0.148703732899123,0.0913431479073493
0.172922312422847,0.164701009022956,0.148761485298054,0.0912134269895223
0.173160137597678,0.164867816130702,0.148818975311773,0.0910835239120184
0.173398877093774,0.165034962958736,0.148876199438233,0.0909534402677556
0.173638533305468,0.165202447730149,0.148933154169867,0.0908231776561622
0.173879108631653,0.165370268648408,0.148989835993786,0.0906927376830918
0.174120605475786,0.165538423897299,0.149046241391982,0.0905621219607376
0.174363026245888,0.165706911640868,0.14910236684153,0.0904313321075457
0.174606373354546,0.165875730023357,0.14915820881479,0.0903003697481291
0.174850649218909,0.166044877169147,0.149213763779613,0.0901692365131794
0.175095856260687,0.166214351182696,0.149269028199549,0.0900379340393797
0.175341996906149,0.16638415014848,0.149323998534053,0.0899064639693163
0.175589073586121,0.166554272130935,0.149378671238693,0.0897748279513895
0.175837088735978,0.166724715174395,0.149433042765364,0.0896430276397248
0.176086044795642,0.166895477303034,0.149487109562496,0.089511064694083
0.176335944209573,0.167066556520809,0.149540868075269,0.08937894077977
0.176586789426767,0.167237950811395,0.149594314745826,0.0892466575675466
0.176838582900739,0.167409658138135,0.149647446013489,0.0891142167335372
0.177091327089524,0.167581676443973,0.149700258314975,0.0889816199591382
0.177345024455659,0.167754003651404,0.149752748084615,0.0888488689309267
0.177599677466177,0.167926637662408,0.149804911754571,0.0887159653405683
0.177855288592594,0.168099576358398,0.149856745755056,0.0885829108847239
0.178111860310894,0.16827281760016,0.149908246514559,0.0884497072649571
0.178369395101517,0.168446359227796,0.149959410460061,0.0883163561876414
0.178627895449343,0.168620199060667,0.150010234017264,0.0881828593638656
0.178887363843677,0.168794334897336,0.150060713610812,0.0880492185093407
0.17914780277823,0.168968764515513,0.150110845664519,0.0879154353443049
0.179409214751103,0.169143485671996,0.150160626601592,0.0877815115934294
0.179671602264765,0.169318496102616,0.150210052844863,0.0876474489857231
0.179934967826038,0.169493793522184,0.150259120817014,0.0875132492544378
0.180199313946067,0.169669375624431,0.150307826940807,0.0873789141369724
0.180464643140304,0.169845240081955,0.150356167639316,0.087244445374777
0.180730957928483,0.170021384546169,0.150404139336159,0.0871098447132574
0.180998260834594,0.170197806647241,0.150451738455726,0.0869751139016781
0.181266554386856,0.170374503994046,0.150498961423416,0.0868402546930663
0.181535841117693,0.170551474174106,0.150545804665871,0.0867052688441149
0.1818061235637,0.170728714753541,0.150592264611209,0.0865701581150857
0.182077404265619,0.170906223277015,0.150638337689259,0.0864349242697119
0.182349685768308,0.171083997267683,0.150684020331802,0.0862995690751013
0.182622970620702,0.171262034227137,0.150729308972804,0.0861640943016382
0.182897261375787,0.171440331635359,0.150774200048655,0.0860285017228859
