id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline,day
18,6,forced,2,1,motor,6,6,1,1,1.200,1.116,0,8
18,6,forced,2,2,motor,4,4,0,0,1.100,1.000,0,8
18,6,forced,2,3,motor,1,1,0,0,1.200,1.083,0,8
18,6,forced,2,4,motor,3,3,1,1,1.100,1.051,0,8
18,6,forced,2,5,motor,5,5,1,1,0.800,0.735,0,8
18,6,forced,2,6,motor,8,8,1,1,0.300,0.293,0,8
18,6,forced,2,7,motor,5,5,1,1,0.700,0.632,0,8
18,6,forced,2,8,motor,8,8,1,1,0.300,0.255,0,8
18,6,forced,2,9,motor,4,4,1,1,1.100,1.013,0,8
18,6,forced,2,10,motor,7,7,1,1,1,0.950,0,8
18,6,forced,2,11,motor,6,6,1,1,0.500,0.446,0,8
18,6,forced,2,12,motor,6,6,1,1,0.600,0.548,0,8
18,6,forced,2,13,motor,4,4,1,1,1,0.938,0,8
18,6,forced,2,14,motor,5,5,1,1,0.300,0.274,0,8
18,6,forced,2,15,motor,7,7,1,1,0.900,0.815,0,8
18,6,forced,2,16,motor,3,3,1,1,1.200,1.108,0,8
18,6,forced,2,17,motor,4,4,1,1,1.100,1.055,0,8
18,6,forced,2,18,motor,5,6,0,1,0.300,0.342,0,8
18,6,forced,2,19,motor,1,1,1,1,0.400,0.382,0,8
18,6,forced,2,20,motor,5,5,1,1,0.800,0.762,0,8
18,6,forced,5,1,learn,1,2,0,1,1.200,1.140,0,8
18,6,forced,5,2,learn,5,5,1,1,1.100,1.018,0,8
18,6,forced,5,3,learn,5,5,1,1,1.200,1.112,0,8
18,6,forced,5,4,learn,7,7,0,0,1.100,0.990,0,8
18,6,forced,5,5,learn,8,8,0,0,0.800,0.691,0,8
18,6,forced,5,6,learn,1,4,0,1,0.300,0.327,0,8
18,6,forced,5,7,learn,1,2,0,1,0.700,0.609,0,8
18,6,forced,5,8,learn,6,4,0,1,0.300,0.354,0,8
18,6,forced,5,9,learn,4,4,0,0,1.100,0.958,0,8
18,6,forced,5,10,learn,6,6,0,0,1,0.884,0,8
18,6,forced,5,11,learn,8,7,0,1,0.500,0.512,0,8
18,6,forced,5,12,learn,6,6,1,1,0.600,0.587,0,8
