"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","stimulus","key_press","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"null","","2047761","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1415","","2049185","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_diag.png","70","83","test","2","263","0","","","","pattern,shape,color"
"null","","2050193","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1298","","2051499","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_check.png","74","72","test","5","264","0","","","","pattern,shape,color"
"null","","2052507","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"null","","2055018","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_check.png","null","72","test","5","265","0","","","","pattern,shape,color"
"null","","2056029","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/tooSlow.png","null","na","test","","","","","","",""
"964","","2057003","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_c_check.png","74","76","test","8","266","0","","","","pattern,shape,color"
"null","","2058015","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"990","","2059015","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_c_diag.png","68","65","test","1","267","0","","","","pattern,shape,color"
"null","","2060026","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1051","","2061085","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_check.png","72","75","test","7","268","0","","","","pattern,shape,color"
"null","","2062094","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"null","","2064606","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_check.png","null","74","test","6","269","0","","","","pattern,shape,color"
"null","","2065621","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/tooSlow.png","null","na","test","","","","","","",""
"1097","","2066731","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_diag.png","68","68","test","3","270","1","","","","pattern,shape,color"
"null","","2067744","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1088","","2068844","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_c_check.png","72","76","test","8","271","0","","","","pattern,shape,color"
"null","","2069855","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1059","","2070925","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_diag.png","70","70","test","4","272","1","","","","pattern,shape,color"
"null","","2071938","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1241","","2073189","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_diag.png","68","68","test","3","273","1","","","","pattern,shape,color"
"null","","2074202","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1099","","2075313","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_c_diag.png","65","65","test","1","274","1","","","","pattern,shape,color"
"null","","2076326","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1184","","2077521","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_diag.png","83","83","test","2","275","1","","","","pattern,shape,color"
"null","","2078533","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"934","","2079477","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_diag.png","83","83","test","2","276","1","","","","pattern,shape,color"
"null","","2080490","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1734","","2082235","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_check.png","72","74","test","6","277","0","","","","pattern,shape,color"
"null","","2083247","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1325","","2084583","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_check.png","75","72","test","5","278","0","","","","pattern,shape,color"
"null","","2085596","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1602","","2087208","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_check.png","72","74","test","6","279","0","","","","pattern,shape,color"
"null","","2088222","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"880","","2089112","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_check.png","74","75","test","7","280","0","","","","pattern,shape,color"
"null","","2090124","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1100","","2091235","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_diag.png","70","70","test","4","281","1","","","","pattern,shape,color"
"null","","2092248","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1090","","2093348","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_diag.png","65","83","test","2","282","0","","","","pattern,shape,color"
"null","","2094359","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1207","","2095577","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_diag.png","70","70","test","4","283","1","","","","pattern,shape,color"
"null","","2096588","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"929","","2097527","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_c_diag.png","65","65","test","1","284","1","","","","pattern,shape,color"
"null","","2098536","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"2119","","2100665","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_c_check.png","72","76","test","8","285","0","","","","pattern,shape,color"
"null","","2101676","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1674","","2103362","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_diag.png","70","68","test","3","286","0","","","","pattern,shape,color"
"null","","2104374","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"639","","2105023","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_diag.png","68","70","test","4","287","0","","","","pattern,shape,color"
"null","","2106035","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1928","","2107973","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_check.png","75","75","test","7","288","1","","","","pattern,shape,color"
"null","","2108986","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"2433","","2111428","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_diag.png","70","68","test","3","289","0","","","","pattern,shape,color"
"null","","2112441","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1545","","2113997","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_check.png","74","72","test","5","290","0","","","","pattern,shape,color"
"null","","2115009","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"null","","2117522","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_c_diag.png","null","65","test","1","291","0","","","","pattern,shape,color"
"null","","2118531","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/tooSlow.png","null","na","test","","","","","","",""
"1677","","2120219","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_c_diag.png","65","65","test","1","292","1","","","","pattern,shape,color"
"null","","2121231","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"null","","2123743","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_check.png","null","74","test","6","293","0","","","","pattern,shape,color"
"null","","2124756","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/tooSlow.png","null","na","test","","","","","","",""
"1110","","2125877","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_diag.png","68","68","test","3","294","1","","","","pattern,shape,color"
"null","","2126889","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1325","","2128227","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_check.png","74","72","test","5","295","0","","","","pattern,shape,color"
"null","","2129241","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"715","","2129968","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_c_check.png","75","76","test","8","296","0","","","","pattern,shape,color"
"null","","2130980","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1949","","2132942","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_diag.png","83","83","test","2","297","1","","","","pattern,shape,color"
"null","","2133957","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1689","","2135659","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_check.png","75","75","test","7","298","1","","","","pattern,shape,color"
"null","","2136671","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1833","","2138514","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_check.png","74","74","test","6","299","1","","","","pattern,shape,color"
"null","","2139526","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1291","","2140829","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_check.png","75","75","test","7","300","1","","","","pattern,shape,color"
"null","","2141841","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1907","","2143760","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_diag.png","83","83","test","2","301","1","","","","pattern,shape,color"
"null","","2144773","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1542","","2146324","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_diag.png","70","70","test","4","302","1","","","","pattern,shape,color"
"null","","2147336","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1859","","2149206","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_check.png","74","72","test","5","303","0","","","","pattern,shape,color"
"null","","2150217","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"818","","2151044","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_check.png","72","72","test","5","304","1","","","","pattern,shape,color"
"null","","2152056","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1048","","2153115","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_c_check.png","75","76","test","8","305","0","","","","pattern,shape,color"
"null","","2154127","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1774","","2155910","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_c_diag.png","83","65","test","1","306","0","","","","pattern,shape,color"
"null","","2156922","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"2062","","2158992","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_diag.png","68","70","test","4","307","0","","","","pattern,shape,color"
"null","","2160004","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1519","","2161531","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_c_check.png","75","76","test","8","308","0","","","","pattern,shape,color"
"null","","2162543","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1781","","2164332","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_diag.png","70","68","test","3","309","0","","","","pattern,shape,color"
"null","","2165344","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/boo.png","null","na","test","","","","","","",""
"1293","","2166647","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_check.png","74","74","test","6","310","1","","","","pattern,shape,color"
"null","","2167660","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"2190","","2169860","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_diag.png","83","83","test","2","311","1","","","","pattern,shape,color"
"null","","2170872","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"null","","2173383","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_c_check.png","null","75","test","7","312","0","","","","pattern,shape,color"
"null","","2174395","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/tooSlow.png","null","na","test","","","","","","",""
"1437","","2175843","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/o_t_diag.png","70","70","test","4","313","1","","","","pattern,shape,color"
"null","","2176855","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
"1777","","2178642","HierDyhfwjavnb","m76sg0btrv","msl000823","rl","img/r_t_check.png","74","74","test","6","314","1","","","","pattern,shape,color"
"null","","2179653","HierDyhfwjavnb","m76sg0btrv","msl000823","feedback","img/yay.png","null","na","test","","","","","","",""
