"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","stimulus","key_press","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"null","","266027","HierDyfdo116xx","6yb5i1u49f","msl000491","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"581","","266617","HierDyfdo116xx","6yb5i1u49f","msl000491","motor","img/motor_5.png","72","72","motor","5","231","1","0","0","",""
"null","","266727","HierDyfdo116xx","6yb5i1u49f","msl000491","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"361","","267096","HierDyfdo116xx","6yb5i1u49f","msl000491","motor","img/motor_5.png","72","72","motor","5","232","1","0","0","",""
"null","","267206","HierDyfdo116xx","6yb5i1u49f","msl000491","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"443","","267660","HierDyfdo116xx","6yb5i1u49f","msl000491","motor","img/motor_7.png","75","75","motor","7","233","1","0","0","",""
"null","","267771","HierDyfdo116xx","6yb5i1u49f","msl000491","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"402","","268181","HierDyfdo116xx","6yb5i1u49f","msl000491","motor","img/motor_7.png","75","75","motor","7","234","1","0","0","",""
"null","","268293","HierDyfdo116xx","6yb5i1u49f","msl000491","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"506","","268811","HierDyfdo116xx","6yb5i1u49f","msl000491","motor","img/motor_6.png","74","74","motor","6","235","1","0","0","",""
"null","","268923","HierDyfdo116xx","6yb5i1u49f","msl000491","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"432","","269365","HierDyfdo116xx","6yb5i1u49f","msl000491","motor","img/motor_5.png","74","72","motor","5","236","0","1","0","",""
"105","","269480","HierDyfdo116xx","6yb5i1u49f","msl000491","motorRepeat","img/motor_5.png","72","72","motor","5","236","1","0","0","",""
"null","","269590","HierDyfdo116xx","6yb5i1u49f","msl000491","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"543","","270142","HierDyfdo116xx","6yb5i1u49f","msl000491","motor","img/motor_4.png","68","70","motor","4","237","0","1","0","",""
"189","","270342","HierDyfdo116xx","6yb5i1u49f","msl000491","motorRepeat","img/motor_4.png","70","70","motor","4","237","1","0","0","",""
"null","","270453","HierDyfdo116xx","6yb5i1u49f","msl000491","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"367","","270829","HierDyfdo116xx","6yb5i1u49f","msl000491","motor","img/motor_4.png","70","70","motor","4","238","1","0","0","",""
"null","","270940","HierDyfdo116xx","6yb5i1u49f","msl000491","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"419","","271368","HierDyfdo116xx","6yb5i1u49f","msl000491","motor","img/motor_5.png","74","72","motor","5","239","0","1","0","",""
"208","","271586","HierDyfdo116xx","6yb5i1u49f","msl000491","motorRepeat","img/motor_5.png","72","72","motor","5","239","1","0","0","",""
"null","","271695","HierDyfdo116xx","6yb5i1u49f","msl000491","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"637","","272342","HierDyfdo116xx","6yb5i1u49f","msl000491","motor","img/motor_1.png","65","65","motor","1","240","1","0","0","",""
"null","","272451","HierDyfdo116xx","6yb5i1u49f","msl000491","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"458","","272918","HierDyfdo116xx","6yb5i1u49f","msl000491","motor","img/motor_5.png","72","72","motor","5","241","1","0","0","",""
"null","","273029","HierDyfdo116xx","6yb5i1u49f","msl000491","iti","img/motor_blank.png","null","72","motor","","","","","","",""
