"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","stimulus","key_press","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"11091","{""Q0"":""msl000959""}","11148","HierDyt47xjesb","07hp8hkz1q","msl000959","","","","","","","","","","","",""
"703","","11858","HierDyt47xjesb","07hp8hkz1q","msl000959","","","","","","","","","","","",""
"","","14106","HierDyt47xjesb","07hp8hkz1q","msl000959","fullscreen","","","","","","","","","","",""
"58307","","72425","HierDyt47xjesb","07hp8hkz1q","msl000959","","","","","","","","","","","",""
"1187","","73621","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_3.png","68","68","motor","3","1","1","0","0","",""
"null","","73730","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"520","","74258","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_4.png","70","70","motor","4","2","1","0","0","",""
"null","","74368","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"606","","74981","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_7.png","75","75","motor","7","3","1","0","0","",""
"null","","75089","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"495","","75596","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_7.png","75","75","motor","7","4","1","0","0","",""
"null","","75705","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"532","","76245","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_5.png","72","72","motor","5","5","1","0","0","",""
"null","","76352","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"523","","76882","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_3.png","68","68","motor","3","6","1","0","0","",""
"null","","76989","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"538","","77533","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_6.png","74","74","motor","6","7","1","0","0","",""
"null","","77640","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"490","","78136","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_4.png","70","70","motor","4","8","1","0","0","",""
"null","","78243","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"438","","78687","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_5.png","72","72","motor","5","9","1","0","0","",""
"null","","78795","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"448","","79251","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_6.png","74","74","motor","6","10","1","0","0","",""
"null","","79357","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"478","","79841","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_8.png","76","76","motor","8","11","1","0","0","",""
"null","","79946","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"466","","80417","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_4.png","70","70","motor","4","12","1","0","0","",""
"null","","80523","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"486","","81016","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_4.png","70","70","motor","4","13","1","0","0","",""
"null","","81124","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"488","","81618","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_1.png","65","65","motor","1","14","1","0","0","",""
"null","","81726","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"624","","82356","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_6.png","72","74","motor","6","15","0","1","0","",""
"531","","82893","HierDyt47xjesb","07hp8hkz1q","msl000959","motorRepeat","img/motor_6.png","74","74","motor","6","15","1","0","0","",""
"null","","83001","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"485","","83493","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_8.png","76","76","motor","8","16","1","0","0","",""
"null","","83599","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"568","","84174","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_2.png","83","83","motor","2","17","1","0","0","",""
"null","","84280","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"430","","84718","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_3.png","68","68","motor","3","18","1","0","0","",""
"null","","84827","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"464","","85297","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_1.png","65","65","motor","1","19","1","0","0","",""
"null","","85404","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"422","","85834","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_4.png","70","70","motor","4","20","1","0","0","",""
"null","","85940","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"620","","86567","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_6.png","74","74","motor","6","21","1","0","0","",""
"null","","86673","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"359","","87042","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_7.png","75","75","motor","7","22","1","0","0","",""
"null","","87148","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"466","","87621","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_1.png","65","65","motor","1","23","1","0","0","",""
"null","","87727","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"477","","88210","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_1.png","65","65","motor","1","24","1","0","0","",""
"null","","88318","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"511","","88838","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_3.png","68","68","motor","3","25","1","0","0","",""
"null","","88944","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"364","","89314","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_4.png","70","70","motor","4","26","1","0","0","",""
"null","","89422","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"575","","90003","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_2.png","83","83","motor","2","27","1","0","0","",""
"null","","90110","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"442","","90558","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_5.png","72","72","motor","5","28","1","0","0","",""
"null","","90666","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"469","","91142","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_1.png","65","65","motor","1","29","1","0","0","",""
"null","","91249","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"506","","91762","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_2.png","83","83","motor","2","30","1","0","0","",""
"null","","91870","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"401","","92276","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_4.png","70","70","motor","4","31","1","0","0","",""
"null","","92384","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"440","","92831","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_6.png","74","74","motor","6","32","1","0","0","",""
"null","","92939","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"493","","93438","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_3.png","68","68","motor","3","33","1","0","0","",""
"null","","93546","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"469","","94021","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_2.png","83","83","motor","2","34","1","0","0","",""
"null","","94129","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"489","","94625","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_5.png","72","72","motor","5","35","1","0","0","",""
"null","","94732","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"466","","95205","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_3.png","68","68","motor","3","36","1","0","0","",""
"null","","95312","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"423","","95741","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_1.png","65","65","motor","1","37","1","0","0","",""
"null","","95849","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"460","","96317","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_1.png","65","65","motor","1","38","1","0","0","",""
"null","","96423","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"423","","96853","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_4.png","70","70","motor","4","39","1","0","0","",""
"null","","96960","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"402","","97369","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_5.png","72","72","motor","5","40","1","0","0","",""
"null","","97476","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"429","","97911","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_1.png","65","65","motor","1","41","1","0","0","",""
"null","","98018","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"354","","98378","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_4.png","70","70","motor","4","42","1","0","0","",""
"null","","98485","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"494","","98986","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_6.png","74","74","motor","6","43","1","0","0","",""
"null","","99094","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"386","","99486","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_7.png","74","75","motor","7","44","0","1","0","",""
"344","","99838","HierDyt47xjesb","07hp8hkz1q","msl000959","motorRepeat","img/motor_7.png","75","75","motor","7","44","1","0","0","",""
"null","","99945","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"534","","100485","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_4.png","70","70","motor","4","45","1","0","0","",""
"null","","100593","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"608","","101208","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_6.png","74","74","motor","6","46","1","0","0","",""
"null","","101315","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"492","","101815","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_4.png","70","70","motor","4","47","1","0","0","",""
"null","","101922","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"433","","102362","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_7.png","75","75","motor","7","48","1","0","0","",""
"null","","102469","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"440","","102914","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_8.png","76","76","motor","8","49","1","0","0","",""
"null","","103021","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"623","","103652","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_6.png","74","74","motor","6","50","1","0","0","",""
"null","","103759","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"451","","104215","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_4.png","70","70","motor","4","51","1","0","0","",""
"null","","104322","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"433","","104761","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_5.png","72","72","motor","5","52","1","0","0","",""
"null","","104869","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"646","","105521","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_2.png","83","83","motor","2","53","1","0","0","",""
"null","","105628","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"473","","106106","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_2.png","83","83","motor","2","54","1","0","0","",""
"null","","106214","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"469","","106689","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_5.png","72","72","motor","5","55","1","0","0","",""
"null","","106795","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"435","","107237","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_8.png","76","76","motor","8","56","1","0","0","",""
"null","","107344","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"498","","107848","HierDyt47xjesb","07hp8hkz1q","msl000959","motor","img/motor_3.png","68","68","motor","3","57","1","0","0","",""
"null","","107954","HierDyt47xjesb","07hp8hkz1q","msl000959","iti","img/motor_blank.png","null","68","motor","","","","","","",""
