"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","stimulus","key_press","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"19101","{""Q0"":""msl000942""}","19151","HierDyeac6jns7","9mcrkbyqks","msl000942","","","","","","","","","","","",""
"1601","","20760","HierDyeac6jns7","9mcrkbyqks","msl000942","","","","","","","","","","","",""
"","","22821","HierDyeac6jns7","9mcrkbyqks","msl000942","fullscreen","","","","","","","","","","",""
"44455","","67282","HierDyeac6jns7","9mcrkbyqks","msl000942","","","","","","","","","","","",""
"1468","","68757","HierDyeac6jns7","9mcrkbyqks","msl000942","motor","img/motor_5.png","72","72","motor","5","1","1","0","0","",""
"null","","68863","HierDyeac6jns7","9mcrkbyqks","msl000942","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"571","","69441","HierDyeac6jns7","9mcrkbyqks","msl000942","motor","img/motor_6.png","74","74","motor","6","2","1","0","0","",""
"null","","69548","HierDyeac6jns7","9mcrkbyqks","msl000942","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"693","","70249","HierDyeac6jns7","9mcrkbyqks","msl000942","motor","img/motor_4.png","68","70","motor","4","3","0","1","0","",""
"681","","70940","HierDyeac6jns7","9mcrkbyqks","msl000942","motorRepeat","img/motor_4.png","70","70","motor","4","3","1","0","0","",""
"null","","71047","HierDyeac6jns7","9mcrkbyqks","msl000942","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"640","","71694","HierDyeac6jns7","9mcrkbyqks","msl000942","motor","img/motor_8.png","76","76","motor","8","4","1","0","0","",""
"null","","71801","HierDyeac6jns7","9mcrkbyqks","msl000942","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"704","","72511","HierDyeac6jns7","9mcrkbyqks","msl000942","motor","img/motor_2.png","83","83","motor","2","5","1","0","0","",""
"null","","72618","HierDyeac6jns7","9mcrkbyqks","msl000942","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"445","","73070","HierDyeac6jns7","9mcrkbyqks","msl000942","motor","img/motor_2.png","83","83","motor","2","6","1","0","0","",""
"null","","73175","HierDyeac6jns7","9mcrkbyqks","msl000942","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"571","","73752","HierDyeac6jns7","9mcrkbyqks","msl000942","motor","img/motor_7.png","75","75","motor","7","7","1","0","0","",""
"null","","73859","HierDyeac6jns7","9mcrkbyqks","msl000942","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"785","","74651","HierDyeac6jns7","9mcrkbyqks","msl000942","motor","img/motor_4.png","68","70","motor","4","8","0","1","0","",""
"423","","75080","HierDyeac6jns7","9mcrkbyqks","msl000942","motorRepeat","img/motor_4.png","70","70","motor","4","8","1","0","0","",""
"null","","75187","HierDyeac6jns7","9mcrkbyqks","msl000942","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"587","","75782","HierDyeac6jns7","9mcrkbyqks","msl000942","motor","img/motor_3.png","68","68","motor","3","9","1","0","0","",""
"null","","75888","HierDyeac6jns7","9mcrkbyqks","msl000942","iti","img/motor_blank.png","null","68","motor","","","","","","",""
