"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","type","trialNum","corr","repeatTrial","motorSwitch","pracCounter"
"612","","1394752","HierDyx9d0osyj","rn73whd330","msl000303","motor","","75","img/motor_7.png","75","motor","7","color","30","1","0","0",""
"null","","1394860","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"356","","1395224","HierDyx9d0osyj","rn73whd330","msl000303","motor","","75","img/motor_7.png","75","motor","7","color","31","1","0","0",""
"null","","1395339","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"661","","1396007","HierDyx9d0osyj","rn73whd330","msl000303","motor","","68","img/motor_3.png","68","motor","3","color","32","1","0","0",""
"null","","1396116","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"491","","1396616","HierDyx9d0osyj","rn73whd330","msl000303","motor","","72","img/motor_5.png","72","motor","5","color","33","1","0","0",""
"null","","1396730","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"733","","1397471","HierDyx9d0osyj","rn73whd330","msl000303","motor","","70","img/motor_4.png","70","motor","4","color","34","1","0","0",""
"null","","1397586","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"502","","1398095","HierDyx9d0osyj","rn73whd330","msl000303","motor","","65","img/motor_1.png","65","motor","1","color","35","1","0","0",""
"null","","1398204","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"347","","1398560","HierDyx9d0osyj","rn73whd330","msl000303","motor","","65","img/motor_1.png","65","motor","1","color","36","1","0","0",""
"null","","1398675","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"445","","1399127","HierDyx9d0osyj","rn73whd330","msl000303","motor","","83","img/motor_2.png","83","motor","2","color","37","1","0","0",""
"null","","1399236","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"444","","1399687","HierDyx9d0osyj","rn73whd330","msl000303","motor","","65","img/motor_1.png","65","motor","1","color","38","1","0","0",""
"null","","1399795","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"325","","1400127","HierDyx9d0osyj","rn73whd330","msl000303","motor","","65","img/motor_1.png","65","motor","1","color","39","1","0","0",""
"null","","1400236","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"677","","1400926","HierDyx9d0osyj","rn73whd330","msl000303","motor","","74","img/motor_6.png","74","motor","6","color","40","1","0","0",""
"null","","1401035","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"670","","1401712","HierDyx9d0osyj","rn73whd330","msl000303","motor","","76","img/motor_8.png","76","motor","8","color","41","1","0","0",""
"null","","1401820","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"700","","1402528","HierDyx9d0osyj","rn73whd330","msl000303","motor","","70","img/motor_4.png","70","motor","4","color","42","1","0","0",""
"null","","1402643","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"317","","1402968","HierDyx9d0osyj","rn73whd330","msl000303","motor","","70","img/motor_4.png","70","motor","4","color","43","1","0","0",""
"null","","1403082","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"524","","1403616","HierDyx9d0osyj","rn73whd330","msl000303","motor","","72","img/motor_5.png","72","motor","5","color","44","1","0","0",""
"null","","1403731","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"739","","1404480","HierDyx9d0osyj","rn73whd330","msl000303","motor","","68","img/motor_2.png","83","motor","2","color","45","0","1","0",""
"104","","1404592","HierDyx9d0osyj","rn73whd330","msl000303","motorRepeat","","68","img/motor_2.png","83","motor","2","","45","0","1","0",""
"224","","1404824","HierDyx9d0osyj","rn73whd330","msl000303","motorRepeat","","83","img/motor_2.png","83","motor","2","","45","1","0","0",""
"null","","1404932","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"820","","1405760","HierDyx9d0osyj","rn73whd330","msl000303","motor","","75","img/motor_7.png","75","motor","7","color","46","1","0","0",""
"17","","1405874","HierDyx9d0osyj","rn73whd330","msl000303","iti","","76","img/motor_7.png","75","motor","","","","","","",""
"278","","1406160","HierDyx9d0osyj","rn73whd330","msl000303","motor","","76","img/motor_2.png","83","motor","2","color","47","0","1","0",""
"1273","","1407446","HierDyx9d0osyj","rn73whd330","msl000303","motorRepeat","","83","img/motor_2.png","83","motor","2","","47","1","0","0",""
"null","","1407562","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"1334","","1408904","HierDyx9d0osyj","rn73whd330","msl000303","motor","","72","img/motor_5.png","72","motor","5","color","48","1","0","0",""
"null","","1409019","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"717","","1409750","HierDyx9d0osyj","rn73whd330","msl000303","motor","","76","img/motor_8.png","76","motor","8","color","49","1","0","0",""
"null","","1409865","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"493","","1410368","HierDyx9d0osyj","rn73whd330","msl000303","motor","","65","img/motor_1.png","65","motor","1","color","50","1","0","0",""
"null","","1410482","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"461","","1410952","HierDyx9d0osyj","rn73whd330","msl000303","motor","","76","img/motor_8.png","76","motor","8","color","51","1","0","0",""
"null","","1411061","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"580","","1411647","HierDyx9d0osyj","rn73whd330","msl000303","motor","","72","img/motor_5.png","72","motor","5","color","52","1","0","0",""
"null","","1411757","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"548","","1412318","HierDyx9d0osyj","rn73whd330","msl000303","motor","","70","img/motor_4.png","70","motor","4","color","53","1","0","0",""
"null","","1412427","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"773","","1413208","HierDyx9d0osyj","rn73whd330","msl000303","motor","","76","img/motor_8.png","76","motor","8","color","54","1","0","0",""
"null","","1413316","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"644","","1413975","HierDyx9d0osyj","rn73whd330","msl000303","motor","","83","img/motor_2.png","83","motor","2","color","55","1","0","0",""
"null","","1414091","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"342","","1414439","HierDyx9d0osyj","rn73whd330","msl000303","motor","","83","img/motor_3.png","68","motor","3","color","56","0","1","0",""
"249","","1414697","HierDyx9d0osyj","rn73whd330","msl000303","motorRepeat","","68","img/motor_3.png","68","motor","3","","56","1","0","0",""
"null","","1414805","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"644","","1415455","HierDyx9d0osyj","rn73whd330","msl000303","motor","","76","img/motor_8.png","76","motor","8","color","57","1","0","0",""
"null","","1415570","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"494","","1416071","HierDyx9d0osyj","rn73whd330","msl000303","motor","","74","img/motor_7.png","75","motor","7","color","58","0","1","0",""
"416","","1416503","HierDyx9d0osyj","rn73whd330","msl000303","motorRepeat","","75","img/motor_7.png","75","motor","7","","58","1","0","0",""
"null","","1416611","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"709","","1417328","HierDyx9d0osyj","rn73whd330","msl000303","motor","","70","img/motor_4.png","70","motor","4","color","59","1","0","0",""
"null","","1417436","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"564","","1418008","HierDyx9d0osyj","rn73whd330","msl000303","motor","","68","img/motor_3.png","68","motor","3","color","60","1","0","0",""
"null","","1418117","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"611","","1418736","HierDyx9d0osyj","rn73whd330","msl000303","motor","","65","img/motor_1.png","65","motor","1","color","61","1","0","0",""
"null","","1418844","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"355","","1419214","HierDyx9d0osyj","rn73whd330","msl000303","motor","","83","img/motor_2.png","83","motor","2","color","62","1","0","0",""
"null","","1419330","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"605","","1419944","HierDyx9d0osyj","rn73whd330","msl000303","motor","","75","img/motor_7.png","75","motor","7","color","63","1","0","0",""
"null","","1420059","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"645","","1420712","HierDyx9d0osyj","rn73whd330","msl000303","motor","","83","img/motor_2.png","83","motor","2","color","64","1","0","0",""
"null","","1420827","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"485","","1421320","HierDyx9d0osyj","rn73whd330","msl000303","motor","","65","img/motor_1.png","65","motor","1","color","65","1","0","0",""
"null","","1421435","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"573","","1422016","HierDyx9d0osyj","rn73whd330","msl000303","motor","","75","img/motor_7.png","75","motor","7","color","66","1","0","0",""
"33","","1422130","HierDyx9d0osyj","rn73whd330","msl000303","iti","","76","img/motor_7.png","75","motor","","","","","","",""
"629","","1422768","HierDyx9d0osyj","rn73whd330","msl000303","motor","","83","img/motor_2.png","83","motor","2","color","67","1","0","0",""
"null","","1422882","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"926","","1423816","HierDyx9d0osyj","rn73whd330","msl000303","motor","","74","img/motor_6.png","74","motor","6","color","68","1","0","0",""
"null","","1423925","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"604","","1424535","HierDyx9d0osyj","rn73whd330","msl000303","motor","","70","img/motor_4.png","70","motor","4","color","69","1","0","0",""
"null","","1424650","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"630","","1425288","HierDyx9d0osyj","rn73whd330","msl000303","motor","","68","img/motor_2.png","83","motor","2","color","70","0","1","0",""
"304","","1425607","HierDyx9d0osyj","rn73whd330","msl000303","motorRepeat","","83","img/motor_2.png","83","motor","2","","70","1","0","0",""
"null","","1425722","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"517","","1426248","HierDyx9d0osyj","rn73whd330","msl000303","motor","","68","img/motor_3.png","68","motor","3","color","71","1","0","0",""
"null","","1426363","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"788","","1427160","HierDyx9d0osyj","rn73whd330","msl000303","motor","","74","img/motor_6.png","74","motor","6","color","72","1","0","0",""
"null","","1427275","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"636","","1427921","HierDyx9d0osyj","rn73whd330","msl000303","motor","","70","img/motor_4.png","70","motor","4","color","73","1","0","0",""
"null","","1428035","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"572","","1428623","HierDyx9d0osyj","rn73whd330","msl000303","motor","","83","img/motor_2.png","83","motor","2","color","74","1","0","0",""
"null","","1428738","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"598","","1429345","HierDyx9d0osyj","rn73whd330","msl000303","motor","","70","img/motor_4.png","70","motor","4","color","75","1","0","0",""
"null","","1429459","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"989","","1430462","HierDyx9d0osyj","rn73whd330","msl000303","motor","","75","img/motor_7.png","75","motor","7","color","76","1","0","0",""
"null","","1430572","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"524","","1431104","HierDyx9d0osyj","rn73whd330","msl000303","motor","","76","img/motor_8.png","76","motor","8","color","77","1","0","0",""
"null","","1431213","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"643","","1431871","HierDyx9d0osyj","rn73whd330","msl000303","motor","","83","img/motor_2.png","83","motor","2","color","78","1","0","0",""
"null","","1431980","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"669","","1432657","HierDyx9d0osyj","rn73whd330","msl000303","motor","","76","img/motor_8.png","76","motor","8","color","79","1","0","0",""
"null","","1432765","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"1028","","1433806","HierDyx9d0osyj","rn73whd330","msl000303","motor","","74","img/motor_6.png","74","motor","6","color","80","1","0","0",""
"null","","1433922","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"343","","1434273","HierDyx9d0osyj","rn73whd330","msl000303","motor","","74","img/motor_6.png","74","motor","6","color","81","1","0","0",""
"null","","1434380","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"540","","1434929","HierDyx9d0osyj","rn73whd330","msl000303","motor","","70","img/motor_4.png","70","motor","4","color","82","1","0","0",""
"null","","1435037","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"620","","1435664","HierDyx9d0osyj","rn73whd330","msl000303","motor","","74","img/motor_6.png","74","motor","6","color","83","1","0","0",""
"null","","1435772","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"724","","1436510","HierDyx9d0osyj","rn73whd330","msl000303","motor","","72","img/motor_5.png","72","motor","5","color","84","1","0","0",""
"null","","1436626","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"614","","1437248","HierDyx9d0osyj","rn73whd330","msl000303","motor","","74","img/motor_6.png","74","motor","6","color","85","1","0","0",""
"null","","1437356","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"492","","1437857","HierDyx9d0osyj","rn73whd330","msl000303","motor","","72","img/motor_5.png","72","motor","5","color","86","1","0","0",""
"null","","1437965","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"619","","1438592","HierDyx9d0osyj","rn73whd330","msl000303","motor","","68","img/motor_3.png","68","motor","3","color","87","1","0","0",""
"null","","1438706","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"669","","1439384","HierDyx9d0osyj","rn73whd330","msl000303","motor","","76","img/motor_8.png","76","motor","8","color","88","1","0","0",""
"null","","1439492","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"742","","1440247","HierDyx9d0osyj","rn73whd330","msl000303","motor","","70","img/motor_4.png","70","motor","4","color","89","1","0","0",""
"null","","1440356","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"900","","1441263","HierDyx9d0osyj","rn73whd330","msl000303","motor","","74","img/motor_6.png","74","motor","6","color","90","1","0","0",""
"null","","1441371","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"517","","1441896","HierDyx9d0osyj","rn73whd330","msl000303","motor","","75","img/motor_7.png","75","motor","7","color","91","1","0","0",""
"null","","1442005","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"651","","1442664","HierDyx9d0osyj","rn73whd330","msl000303","motor","","72","img/motor_5.png","72","motor","5","color","92","1","0","0",""
"null","","1442779","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"621","","1443415","HierDyx9d0osyj","rn73whd330","msl000303","motor","","68","img/motor_3.png","68","motor","3","color","93","1","0","0",""
"null","","1443524","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"749","","1444286","HierDyx9d0osyj","rn73whd330","msl000303","motor","","74","img/motor_6.png","74","motor","6","color","94","1","0","0",""
"null","","1444401","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"654","","1445063","HierDyx9d0osyj","rn73whd330","msl000303","motor","","65","img/motor_1.png","65","motor","1","color","95","1","0","0",""
"null","","1445171","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"748","","1445934","HierDyx9d0osyj","rn73whd330","msl000303","motor","","72","img/motor_5.png","72","motor","5","color","96","1","0","0",""
"null","","1446043","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"581","","1446632","HierDyx9d0osyj","rn73whd330","msl000303","motor","","65","img/motor_1.png","65","motor","1","color","97","1","0","0",""
"null","","1446747","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"565","","1447320","HierDyx9d0osyj","rn73whd330","msl000303","motor","","70","img/motor_4.png","70","motor","4","color","98","1","0","0",""
"null","","1447435","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"540","","1447984","HierDyx9d0osyj","rn73whd330","msl000303","motor","","68","img/motor_2.png","83","motor","2","color","99","0","1","0",""
"328","","1448320","HierDyx9d0osyj","rn73whd330","msl000303","motorRepeat","","83","img/motor_2.png","83","motor","2","","99","1","0","0",""
"null","","1448429","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"699","","1449136","HierDyx9d0osyj","rn73whd330","msl000303","motor","","74","img/motor_6.png","74","motor","6","color","100","1","0","0",""
"null","","1449252","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"332","","1449592","HierDyx9d0osyj","rn73whd330","msl000303","motor","","74","img/motor_6.png","74","motor","6","color","101","1","0","0",""
"null","","1449701","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"484","","1450198","HierDyx9d0osyj","rn73whd330","msl000303","motor","","76","img/motor_8.png","76","motor","8","color","102","1","0","0",""
"null","","1450313","HierDyx9d0osyj","rn73whd330","msl000303","iti","","null","img/motor_8.png","76","motor","","","","","","",""
