"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","type","trialNum","corr","repeatTrial","motorSwitch","pracCounter"
"654603","{""Q0"":""msl000292""}","654636","HierDyyypbeslh","h45fn3f4gl","msl000292","","","","","","","","","","","","",""
"638","","655282","HierDyyypbeslh","h45fn3f4gl","msl000292","","","","","","","","","","","","",""
"","","657183","HierDyyypbeslh","h45fn3f4gl","msl000292","fullscreen","","","","","","","","","","","",""
"10802","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""male""}","668002","HierDyyypbeslh","h45fn3f4gl","msl000292","","[0,1,2]","","","","","","","","","","",""
"5651","{""Q0"":""18""}","673672","HierDyyypbeslh","h45fn3f4gl","msl000292","","","","","","","","","","","","",""
"85465","","759151","HierDyyypbeslh","h45fn3f4gl","msl000292","","","","","","","","","","","","",""
"4403","","763565","HierDyyypbeslh","h45fn3f4gl","msl000292","motor","","68","img/motor_3.png","68","motor","3","color","1","1","0","0",""
"null","","763680","HierDyyypbeslh","h45fn3f4gl","msl000292","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"564","","764254","HierDyyypbeslh","h45fn3f4gl","msl000292","motor","","70","img/motor_4.png","70","motor","4","color","2","1","0","0",""
"null","","764362","HierDyyypbeslh","h45fn3f4gl","msl000292","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"644","","765013","HierDyyypbeslh","h45fn3f4gl","msl000292","motor","","75","img/motor_7.png","75","motor","7","color","3","1","0","0",""
"null","","765128","HierDyyypbeslh","h45fn3f4gl","msl000292","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"574","","765716","HierDyyypbeslh","h45fn3f4gl","msl000292","motor","","83","img/motor_2.png","83","motor","2","color","4","1","0","0",""
"null","","765825","HierDyyypbeslh","h45fn3f4gl","msl000292","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"550","","766388","HierDyyypbeslh","h45fn3f4gl","msl000292","motor","","76","img/motor_8.png","76","motor","8","color","5","1","0","0",""
"null","","766497","HierDyyypbeslh","h45fn3f4gl","msl000292","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"572","","767084","HierDyyypbeslh","h45fn3f4gl","msl000292","motor","","75","img/motor_7.png","75","motor","7","color","6","1","0","0",""
"null","","767193","HierDyyypbeslh","h45fn3f4gl","msl000292","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"485","","767692","HierDyyypbeslh","h45fn3f4gl","msl000292","motor","","76","img/motor_8.png","76","motor","8","color","7","1","0","0",""
"null","","767801","HierDyyypbeslh","h45fn3f4gl","msl000292","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"476","","768286","HierDyyypbeslh","h45fn3f4gl","msl000292","motor","","75","img/motor_7.png","75","motor","7","color","8","1","0","0",""
"null","","768400","HierDyyypbeslh","h45fn3f4gl","msl000292","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"678","","769086","HierDyyypbeslh","h45fn3f4gl","msl000292","motor","","72","img/motor_5.png","72","motor","5","color","9","1","0","0",""
"null","","769200","HierDyyypbeslh","h45fn3f4gl","msl000292","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"1509","","770725","HierDyyypbeslh","h45fn3f4gl","msl000292","motor","","72","img/motor_5.png","72","motor","5","color","10","1","0","0",""
"null","","770839","HierDyyypbeslh","h45fn3f4gl","msl000292","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"558","","771406","HierDyyypbeslh","h45fn3f4gl","msl000292","motor","","70","img/motor_4.png","70","motor","4","color","11","1","0","0",""
