"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","type","trialNum","corr","repeatTrial","motorSwitch","pracCounter"
"15581","{""Q0"":""msl000305""}","15618","HierDye13e9o4z","8x8kl8erge","msl000305","","","","","","","","","","","","",""
"756","","16388","HierDye13e9o4z","8x8kl8erge","msl000305","","","","","","","","","","","","",""
"","","18359","HierDye13e9o4z","8x8kl8erge","msl000305","fullscreen","","","","","","","","","","","",""
"23344","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""male""}","41711","HierDye13e9o4z","8x8kl8erge","msl000305","","[0,1,2]","","","","","","","","","","",""
"4979","{""Q0"":""23""}","46706","HierDye13e9o4z","8x8kl8erge","msl000305","","","","","","","","","","","","",""
"96957","","143673","HierDye13e9o4z","8x8kl8erge","msl000305","","","","","","","","","","","","",""
"1692","","145380","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","76","img/motor_8.png","76","motor","8","color","1","1","0","0",""
"null","","145499","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"650","","146158","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","72","img/motor_5.png","72","motor","5","color","2","1","0","0",""
"null","","146273","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"556","","146844","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","70","img/motor_4.png","70","motor","4","color","3","1","0","0",""
"null","","146953","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"429","","147390","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","65","img/motor_1.png","65","motor","1","color","4","1","0","0",""
"null","","147505","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"588","","148109","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","65","img/motor_1.png","65","motor","1","color","5","1","0","0",""
"null","","148218","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"540","","148766","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","76","img/motor_8.png","76","motor","8","color","6","1","0","0",""
"null","","148881","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"603","","149501","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","68","img/motor_3.png","68","motor","3","color","7","1","0","0",""
"null","","149609","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"492","","150109","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","74","img/motor_5.png","72","motor","5","color","8","0","1","0",""
"121","","150238","HierDye13e9o4z","8x8kl8erge","msl000305","motorRepeat","","72","img/motor_5.png","72","motor","5","","8","1","0","0",""
"null","","150345","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"524","","150878","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","74","img/motor_6.png","74","motor","6","color","9","1","0","0",""
"null","","150991","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"565","","151566","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","83","img/motor_2.png","83","motor","2","color","10","1","0","0",""
"null","","151674","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"451","","152134","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","76","img/motor_8.png","76","motor","8","color","11","1","0","0",""
"null","","152249","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"357","","152620","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","65","img/motor_1.png","65","motor","1","color","12","1","0","0",""
"null","","152735","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"381","","153126","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","83","img/motor_2.png","83","motor","2","color","13","1","0","0",""
"null","","153241","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"334","","153582","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","83","img/motor_2.png","83","motor","2","color","14","1","0","0",""
"null","","153696","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"357","","154061","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","68","img/motor_3.png","68","motor","3","color","15","1","0","0",""
"null","","154176","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"397","","154581","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","76","img/motor_8.png","76","motor","8","color","16","1","0","0",""
"null","","154695","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"565","","155270","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","72","img/motor_5.png","72","motor","5","color","17","1","0","0",""
"null","","155385","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"516","","155910","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","70","img/motor_4.png","70","motor","4","color","18","1","0","0",""
"null","","156024","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"374","","156412","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","74","img/motor_5.png","72","motor","5","color","19","0","1","0",""
"225","","156653","HierDye13e9o4z","8x8kl8erge","msl000305","motorRepeat","","72","img/motor_5.png","72","motor","5","","19","1","0","0",""
"null","","156768","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"670","","157452","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","75","img/motor_7.png","75","motor","7","color","20","1","0","0",""
"null","","157561","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"565","","158140","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","70","img/motor_3.png","68","motor","3","color","21","0","1","0",""
"290","","158438","HierDye13e9o4z","8x8kl8erge","msl000305","motorRepeat","","68","img/motor_3.png","68","motor","3","","21","1","0","0",""
"null","","158553","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"469","","159036","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","65","img/motor_1.png","65","motor","1","color","22","1","0","0",""
"null","","159151","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"541","","159709","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","68","img/motor_3.png","68","motor","3","color","23","1","0","0",""
"null","","159818","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"374","","160204","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","76","img/motor_8.png","76","motor","8","color","24","1","0","0",""
"null","","160321","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"413","","160749","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","75","img/motor_7.png","75","motor","7","color","25","1","0","0",""
"null","","160864","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"590","","161468","HierDye13e9o4z","8x8kl8erge","msl000305","motor","","70","img/motor_4.png","70","motor","4","color","26","1","0","0",""
"null","","161578","HierDye13e9o4z","8x8kl8erge","msl000305","iti","","null","img/motor_4.png","70","motor","","","","","","",""
