"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","type","trialNum","corr","repeatTrial","motorSwitch","pracCounter"
"122699","{""Q0"":""msl000380""}","122734","HierDywrj9vq2x","soi0pfm9pl","msl000380","","","","","","","","","","","","",""
"650","","123396","HierDywrj9vq2x","soi0pfm9pl","msl000380","","","","","","","","","","","","",""
"","","125762","HierDywrj9vq2x","soi0pfm9pl","msl000380","fullscreen","","","","","","","","","","","",""
"13577","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""female""}","139354","HierDywrj9vq2x","soi0pfm9pl","msl000380","","[0,1,2]","","","","","","","","","","",""
"4876","{""Q0"":""20""}","144246","HierDywrj9vq2x","soi0pfm9pl","msl000380","","","","","","","","","","","","",""
"101980","","246240","HierDywrj9vq2x","soi0pfm9pl","msl000380","","","","","","","","","","","","",""
"986","","247239","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","68","img/motor_3.png","68","motor","3","shape","1","1","0","0",""
"null","","247352","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"532","","247897","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","75","img/motor_7.png","75","motor","7","shape","2","1","0","0",""
"null","","248009","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"480","","248500","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","65","img/motor_1.png","65","motor","1","shape","3","1","0","0",""
"null","","248613","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"396","","249021","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","75","img/motor_6.png","74","motor","6","shape","4","0","1","0",""
"367","","249400","HierDywrj9vq2x","soi0pfm9pl","msl000380","motorRepeat","","74","img/motor_6.png","74","motor","6","","4","1","0","0",""
"null","","249512","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"499","","250025","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","72","img/motor_5.png","72","motor","5","shape","5","1","0","0",""
"null","","250137","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"390","","250538","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","68","img/motor_3.png","68","motor","3","shape","6","1","0","0",""
"null","","250650","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"386","","251048","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","83","img/motor_2.png","83","motor","2","shape","7","1","0","0",""
"null","","251160","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"403","","251575","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","70","img/motor_4.png","70","motor","4","shape","8","1","0","0",""
"null","","251688","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"364","","252063","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","72","img/motor_5.png","72","motor","5","shape","9","1","0","0",""
"null","","252174","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"583","","252770","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","68","img/motor_3.png","68","motor","3","shape","10","1","0","0",""
"null","","252882","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"333","","253227","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","72","img/motor_4.png","70","motor","4","shape","11","0","1","0",""
"25","","253263","HierDywrj9vq2x","soi0pfm9pl","msl000380","motorRepeat","","70","img/motor_4.png","70","motor","4","","11","1","0","0",""
"null","","253375","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"429","","253816","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","70","img/motor_4.png","70","motor","4","shape","12","1","0","0",""
"null","","253927","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"673","","254614","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","74","img/motor_6.png","74","motor","6","shape","13","1","0","0",""
"null","","254726","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"471","","255209","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","72","img/motor_5.png","72","motor","5","shape","14","1","0","0",""
"null","","255323","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"488","","255824","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","75","img/motor_7.png","75","motor","7","shape","15","1","0","0",""
"null","","255936","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"534","","256481","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","83","img/motor_2.png","83","motor","2","shape","16","1","0","0",""
"null","","256593","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"437","","257042","HierDywrj9vq2x","soi0pfm9pl","msl000380","motor","","70","img/motor_4.png","70","motor","4","shape","17","1","0","0",""
"null","","257154","HierDywrj9vq2x","soi0pfm9pl","msl000380","iti","","null","img/motor_4.png","70","motor","","","","","","",""
