"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"243157","{""Q0"":""msl000964""}","243184","FlatDykof0nerh","clt6jdlh8o","msl000964","","","","","","","","","","","",""
"2641","","245832","FlatDykof0nerh","clt6jdlh8o","msl000964","","","","","","","","","","","",""
"","","248321","FlatDykof0nerh","clt6jdlh8o","msl000964","fullscreen","","","","","","","","","","",""
"81123","","329456","FlatDykof0nerh","clt6jdlh8o","msl000964","","","","","","","","","","","",""
"634","","330100","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","65","img/motor_1.png","65","motor","1","1","1","0","0","",""
"null","","330211","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_1.png","65","motor","","","","","","",""
"959","","331178","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","75","img/motor_7.png","75","motor","7","2","1","0","0","",""
"null","","331287","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_7.png","75","motor","","","","","","",""
"465","","331759","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","76","img/motor_8.png","76","motor","8","3","1","0","0","",""
"null","","331871","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_8.png","76","motor","","","","","","",""
"518","","332398","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","83","img/motor_2.png","83","motor","2","4","1","0","0","",""
"null","","332509","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_2.png","83","motor","","","","","","",""
"433","","332953","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","68","img/motor_3.png","68","motor","3","5","1","0","0","",""
"null","","333063","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_3.png","68","motor","","","","","","",""
"403","","333475","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","83","img/motor_2.png","83","motor","2","6","1","0","0","",""
"null","","333586","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_2.png","83","motor","","","","","","",""
"544","","334140","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","75","img/motor_7.png","75","motor","7","7","1","0","0","",""
"null","","334251","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_7.png","75","motor","","","","","","",""
"452","","334711","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","83","img/motor_2.png","83","motor","2","8","1","0","0","",""
"null","","334822","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_2.png","83","motor","","","","","","",""
"382","","335211","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","68","img/motor_3.png","68","motor","3","9","1","0","0","",""
"null","","335321","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_3.png","68","motor","","","","","","",""
"434","","335766","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","75","img/motor_7.png","75","motor","7","10","1","0","0","",""
"null","","335875","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_7.png","75","motor","","","","","","",""
"470","","336354","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","74","img/motor_6.png","74","motor","6","11","1","0","0","",""
"null","","336464","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_6.png","74","motor","","","","","","",""
"404","","336875","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","72","img/motor_5.png","72","motor","5","12","1","0","0","",""
"null","","336983","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_5.png","72","motor","","","","","","",""
"475","","337466","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","83","img/motor_2.png","83","motor","2","13","1","0","0","",""
"null","","337574","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_2.png","83","motor","","","","","","",""
"465","","338047","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","74","img/motor_6.png","74","motor","6","14","1","0","0","",""
"null","","338156","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_6.png","74","motor","","","","","","",""
"382","","338545","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","74","img/motor_6.png","74","motor","6","15","1","0","0","",""
"null","","338654","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_6.png","74","motor","","","","","","",""
"498","","339160","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","65","img/motor_1.png","65","motor","1","16","1","0","0","",""
"null","","339270","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_1.png","65","motor","","","","","","",""
"493","","339771","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","70","img/motor_4.png","70","motor","4","17","1","0","0","",""
"null","","339881","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_4.png","70","motor","","","","","","",""
"353","","340241","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","70","img/motor_4.png","70","motor","4","18","1","0","0","",""
"null","","340351","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_4.png","70","motor","","","","","","",""
"384","","340744","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","65","img/motor_1.png","65","motor","1","19","1","0","0","",""
"null","","340853","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_1.png","65","motor","","","","","","",""
"455","","341315","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","72","img/motor_5.png","72","motor","5","20","1","0","0","",""
"null","","341424","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_5.png","72","motor","","","","","","",""
"430","","341862","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","70","img/motor_4.png","70","motor","4","21","1","0","0","",""
"null","","341972","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_4.png","70","motor","","","","","","",""
"349","","342330","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","72","img/motor_5.png","72","motor","5","22","1","0","0","",""
"null","","342438","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_5.png","72","motor","","","","","","",""
"384","","342829","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","65","img/motor_1.png","65","motor","1","23","1","0","0","",""
"null","","342939","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_1.png","65","motor","","","","","","",""
"406","","343354","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","83","img/motor_3.png","68","motor","3","24","0","1","0","",""
"488","","343850","FlatDykof0nerh","clt6jdlh8o","msl000964","motorRepeat","68","img/motor_3.png","68","motor","3","24","1","0","0","",""
"null","","343960","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_3.png","68","motor","","","","","","",""
"916","","344884","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","74","img/motor_6.png","74","motor","6","25","1","0","0","",""
"null","","344995","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_6.png","74","motor","","","","","","",""
"623","","345623","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","70","img/motor_4.png","70","motor","4","26","1","0","0","",""
"null","","345733","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_4.png","70","motor","","","","","","",""
"391","","346132","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","68","img/motor_3.png","68","motor","3","27","1","0","0","",""
"null","","346242","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_3.png","68","motor","","","","","","",""
"562","","346811","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","72","img/motor_5.png","72","motor","5","28","1","0","0","",""
"null","","346920","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_5.png","72","motor","","","","","","",""
"524","","347452","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","74","img/motor_7.png","75","motor","7","29","0","1","0","",""
"315","","347776","FlatDykof0nerh","clt6jdlh8o","msl000964","motorRepeat","75","img/motor_7.png","75","motor","7","29","1","0","0","",""
"null","","347885","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_7.png","75","motor","","","","","","",""
"397","","348290","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","75","img/motor_7.png","75","motor","7","30","1","0","0","",""
"null","","348397","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_7.png","75","motor","","","","","","",""
"546","","348953","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","70","img/motor_4.png","70","motor","4","31","1","0","0","",""
"null","","349063","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_4.png","70","motor","","","","","","",""
"377","","349447","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","70","img/motor_4.png","70","motor","4","32","1","0","0","",""
"null","","349555","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_4.png","70","motor","","","","","","",""
"832","","350395","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","75","img/motor_7.png","75","motor","7","33","1","0","0","",""
"null","","350503","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_7.png","75","motor","","","","","","",""
"882","","351393","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","70","img/motor_3.png","68","motor","3","34","0","1","0","",""
"601","","352001","FlatDykof0nerh","clt6jdlh8o","msl000964","motorRepeat","68","img/motor_3.png","68","motor","3","34","1","0","0","",""
"null","","352110","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_3.png","68","motor","","","","","","",""
"468","","352587","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","70","img/motor_4.png","70","motor","4","35","1","0","0","",""
"null","","352696","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_4.png","70","motor","","","","","","",""
"435","","353139","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","65","img/motor_1.png","65","motor","1","36","1","0","0","",""
"null","","353249","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_1.png","65","motor","","","","","","",""
"614","","353873","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","75","img/motor_7.png","75","motor","7","37","1","0","0","",""
"null","","353981","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_7.png","75","motor","","","","","","",""
"351","","354340","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","75","img/motor_7.png","75","motor","7","38","1","0","0","",""
"null","","354448","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_7.png","75","motor","","","","","","",""
"480","","354936","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","74","img/motor_6.png","74","motor","6","39","1","0","0","",""
"null","","355045","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_6.png","74","motor","","","","","","",""
"444","","355498","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","76","img/motor_8.png","76","motor","8","40","1","0","0","",""
"null","","355607","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_8.png","76","motor","","","","","","",""
"665","","356280","FlatDykof0nerh","clt6jdlh8o","msl000964","motor","83","img/motor_2.png","83","motor","2","41","1","0","0","",""
"null","","356388","FlatDykof0nerh","clt6jdlh8o","msl000964","iti","null","img/motor_2.png","83","motor","","","","","","",""
